//X,Y,Z,Classification
0,0,0,0.0
-22992,46748,38212,0.0
-23303,46490,38847,0.0
-23363,45734,39065,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-720,1308,1219,0.0
-635,1129,1076,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-19303,31666,32999,0.0
-19260,30958,32991,0.0
0,0,0,0.0
0,0,0,0.0
-18695,28237,32196,0.0
-18754,27733,32348,0.0
-19439,28141,33583,0.0
0,0,0,0.0
-18087,25071,31336,0.0
-1282,1738,2224,0.0
-18092,23990,31424,0.0
-18061,23413,31405,0.0
-18256,23130,31779,0.0
0,0,0,0.0
-17401,21040,30349,0.0
-1070,1264,1869,0.0
0,0,0,0.0
-17456,19629,30518,0.0
-17376,19057,30398,0.0
-17689,18915,30966,0.0
-19367,20181,33921,0.0
-19330,19622,33873,0.0
0,0,0,0.0
-1329,1277,2330,0.0
-864,809,1517,0.0
-834,758,1465,0.0
-750,662,1317,0.0
-591,507,1038,0.0
-18766,15615,32943,0.0
-1120,904,1967,0.0
-1138,889,1998,0.0
0,0,0,0.0
-18484,13526,32441,0.0
0,0,0,0.0
-928,633,1628,0.0
-839,552,1473,0.0
0,0,0,0.0
-12122,7397,21242,0.0
-12166,7133,21310,0.0
-11642,6550,20383,0.0
-11411,6151,19967,0.0
-12079,6228,21122,0.0
-12063,5938,21082,0.0
-10970,5146,19158,0.0
-10920,4871,19057,0.0
-11174,4728,19485,0.0
-11488,4599,20014,0.0
-11963,4518,20821,0.0
-11938,4238,20758,0.0
-9718,3232,16882,0.0
-9670,3000,16780,0.0
-9672,2786,16767,0.0
-9679,2572,16758,0.0
-9687,2361,16751,0.0
-9696,2150,16747,0.0
-9695,1938,16724,0.0
-9689,1725,16691,0.0
-9693,1515,16674,0.0
-9702,1307,16665,0.0
-9694,1097,16626,0.0
-9699,889,16610,0.0
-9706,682,16595,0.0
-9707,475,16570,0.0
-9704,268,16536,0.0
-9703,63,16504,0.0
-9715,-142,16495,0.0
-9709,-346,16454,0.0
-9708,-551,16422,0.0
-9716,-755,16403,0.0
-9710,-958,16360,0.0
-9717,-1161,16338,0.0
-9717,-1363,16302,0.0
-9721,-1567,16276,0.0
-9727,-1769,16249,0.0
-9715,-1968,16191,0.0
-9718,-2170,16159,0.0
-9732,-2374,16143,0.0
-9732,-2574,16103,0.0
-9741,-2776,16078,0.0
-9739,-2976,16034,0.0
-9746,-3178,16004,0.0
-9746,-3378,15960,0.0
-9751,-3579,15924,0.0
-9752,-3780,15883,0.0
-9754,-3979,15840,0.0
-9755,-4178,15794,0.0
-9758,-4379,15752,0.0
-9765,-4582,15717,0.0
-9764,-4780,15666,0.0
-9755,-4974,15601,0.0
-9764,-5179,15565,0.0
-9752,-5371,15495,0.0
-9770,-5580,15471,0.0
-9765,-5777,15411,0.0
-9770,-5979,15363,0.0
-9759,-6172,15291,0.0
-9774,-6382,15259,0.0
-9773,-6580,15199,0.0
-9776,-6782,15145,0.0
-9781,-6986,15094,0.0
-9791,-7195,15050,0.0
-9791,-7396,14990,0.0
-9792,-7597,14927,0.0
-9795,-7801,14870,0.0
-9794,-8002,14805,0.0
-9794,-8204,14738,0.0
-9797,-8409,14677,0.0
-9803,-8618,14620,0.0
-9802,-8821,14550,0.0
-9810,-9031,14490,0.0
-9809,-9234,14418,0.0
-9799,-9431,14333,0.0
-9798,-9634,14258,0.0
-9806,-9849,14195,0.0
-9812,-10061,14129,0.0
-9812,-10268,14052,0.0
-9813,-10477,13975,0.0
-9817,-10690,13903,0.0
-9832,-10916,13844,0.0
-9838,-11134,13771,0.0
-9831,-11337,13679,0.0
-9837,-11554,13602,0.0
-9836,-11767,13516,0.0
-9837,-11981,13430,0.0
