//X,Y,Z,Classification
-24042.0,49808.0,39827.0,0.0
-23855.0,48501.0,39645.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-22976.0,43283.0,38635.0,0.0
-19935.0,36835.0,33612.0,0.0
-19846.0,35963.0,33547.0,0.0
-19700.0,35004.0,33381.0,0.0
-19948.0,34752.0,33882.0,0.0
-19339.0,33026.0,32920.0,0.0
-19281.0,32276.0,32894.0,0.0
-19052.0,31253.0,32570.0,0.0
-19265.0,30965.0,32999.0,0.0
-18673.0,29403.0,32045.0,0.0
-18723.0,28878.0,32189.0,0.0
-18386.0,27771.0,31664.0,0.0
-18562.0,27450.0,32018.0,0.0
-18528.0,26822.0,32010.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-17857.0,23677.0,31015.0,0.0
-18098.0,23462.0,31471.0,0.0
-1001.0,1268.0,1743.0,0.0
-18226.0,22563.0,31759.0,0.0
-18272.0,22095.0,31869.0,0.0
-19803.0,23382.0,34569.0,0.0
-19732.0,22741.0,34472.0,0.0
-19683.0,22134.0,34413.0,0.0
-19557.0,21449.0,34214.0,0.0
-19526.0,20880.0,34181.0,0.0
-19322.0,20135.0,33843.0,0.0
-19324.0,19615.0,33862.0,0.0
-19234.0,19009.0,33719.0,0.0
-19188.0,18454.0,33651.0,0.0
-19157.0,17920.0,33607.0,0.0
-19000.0,17277.0,33341.0,0.0
-18976.0,16762.0,33303.0,0.0
-18875.0,16189.0,33132.0,0.0
-18785.0,15630.0,32977.0,0.0
-18705.0,15089.0,32835.0,0.0
-18580.0,14521.0,32615.0,0.0
-14698.0,11120.0,25800.0,0.0
-13382.0,9793.0,23487.0,0.0
-13354.0,9443.0,23432.0,0.0
-13298.0,9078.0,23329.0,0.0
-13271.0,8737.0,23275.0,0.0
-13221.0,8385.0,23180.0,0.0
-13191.0,8049.0,23118.0,0.0
-13146.0,7707.0,23028.0,0.0
-13125.0,7385.0,22979.0,0.0
-13087.0,7054.0,22898.0,0.0
-13078.0,6743.0,22870.0,0.0
-13019.0,6409.0,22752.0,0.0
-13006.0,6101.0,22713.0,0.0
-12978.0,5789.0,22646.0,0.0
-12940.0,5476.0,22562.0,0.0
-12919.0,5171.0,22506.0,0.0
-12894.0,4870.0,22443.0,0.0
-12878.0,4572.0,22393.0,0.0
-12857.0,4276.0,22334.0,0.0
-12832.0,3981.0,22269.0,0.0
