//X,Y,Z,Classification
0,0,0,0.0
-23063,46891,38329,0.0
-23242,46368,38744,0.0
-23331,45670,39011,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-19228,33498,32659,0.0
-19305,32970,32865,0.0
-19106,31983,32596,0.0
-19238,31559,32888,0.0
-19270,30974,33008,0.0
-18612,29308,31940,0.0
-18616,28713,32006,0.0
-18381,27764,31656,0.0
-18537,27415,31976,0.0
-18647,26994,32215,0.0
-17990,25488,31126,0.0
-18058,25032,31286,0.0
-17845,24196,30958,0.0
-17824,23634,30957,0.0
-18019,23359,31333,0.0
-18068,22892,31452,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-17249,19880,30136,0.0
-17319,19476,30280,0.0
-17226,18894,30138,0.0
-17597,18817,30805,0.0
-17735,18482,31064,0.0
-19229,19519,33696,0.0
-19171,18947,33609,0.0
-19090,18360,33480,0.0
-19043,17813,33407,0.0
-18985,17263,33314,0.0
-18911,16705,33190,0.0
-18750,16081,32913,0.0
-18770,15619,32951,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-18524,13098,32503,0.0
0,0,0,0.0
-18316,12059,32122,0.0
-18333,11627,32140,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-18145,8933,31710,0.0
-14345,6729,25051,0.0
-14325,6390,24997,0.0
-14324,6062,24976,0.0
-14299,5724,24909,0.0
-14251,5382,24804,0.0
-14238,5055,24757,0.0
-14153,4708,24586,0.0
-14162,4394,24576,0.0
-14097,4060,24435,0.0
-14099,3748,24411,0.0
-14048,3424,24292,0.0
-14039,3113,24247,0.0
-14012,2801,24171,0.0
-14000,2493,24116,0.0
-13998,2189,24078,0.0
-13950,1880,23960,0.0
-13948,1579,23921,0.0
-13937,1278,23866,0.0
-13903,977,23769,0.0
-13882,679,23694,0.0
-13835,383,23575,0.0
-13862,90,23579,0.0
-13819,-201,23464,0.0
-13650,-487,23133,0.0
-13783,-782,23313,0.0
-14444,-1122,24386,0.0
-14909,-1470,25119,0.0
-15073,-1801,25344,2.0
-15176,-2129,25462,2.0
-15303,-2466,25619,2.0
-15388,-2798,25704,2.0
-15483,-3137,25804,2.0
-15546,-3470,25850,2.0
-15680,-3824,26009,2.0
-15610,-4129,25830,2.0
-16662,-4750,27502,2.0
-16599,-5072,27326,2.0
-15591,-5085,25601,2.0
-16743,-5804,27419,2.0
-16543,-6073,27017,2.0
-16327,-6328,26589,2.0
-16454,-6714,26720,2.0
-16627,-7122,26921,2.0
-16740,-7513,27024,2.0
-17020,-7986,27392,2.0
0,0,0,0.0
-17167,-8755,27455,2.0
-17018,-9027,27129,2.0
-16780,-9242,26660,2.0
-17307,-9886,27406,2.0
-17572,-10396,27729,2.0
-17472,-10694,27474,2.0
-17450,-11036,27340,2.0
-17347,-11326,27079,2.0
-17154,-11550,26678,2.0
-17054,-11832,26421,2.0
-16923,-12088,26116,2.0
-17225,-12657,26477,2.0
-17455,-13184,26720,2.0
-17450,-13539,26602,2.0
-17331,-13803,26309,2.0
-17210,-14061,26012,2.0
-17038,-14273,25640,2.0
-16908,-14513,25328,2.0
-16777,-14748,25017,2.0
-16535,-14879,24541,2.0
-16414,-15112,24247,2.0
-16265,-15314,23909,2.0
-16053,-15450,23479,2.0
-15945,-15681,23204,2.0
-15759,-15829,22814,2.0
-15674,-16073,22570,2.0
-15522,-16244,22229,0.0
-15117,-16142,21531,0.0
-14874,-16198,21065,0.0
-14477,-16073,20383,0.0
-14209,-16081,19890,0.0
-14130,-16293,19658,0.0
-14261,-16752,19720,0.0
-14311,-17119,19664,0.0
-14367,-17498,19615,0.0
