//X,Y,Z,Classification
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-22724,41988,38313,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-677,1157,1154,0.0
-781,1308,1332,0.0
-860,1410,1470,0.0
-18837,30279,32267,0.0
-18853,29687,32355,0.0
0,0,0,0.0
0,0,0,0.0
-894,1324,1544,0.0
-1008,1459,1742,0.0
-18305,25933,31670,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-17884,22140,31163,0.0
0,0,0,0.0
-17447,20600,30456,0.0
0,0,0,0.0
0,0,0,0.0
-17421,19107,30478,0.0
-906,969,1588,0.0
-17208,17933,30141,0.0
-17478,17742,30628,0.0
-17641,17434,30926,0.0
0,0,0,0.0
-19129,17894,33558,0.0
0,0,0,0.0
-19002,16785,33350,0.0
-18917,16224,33206,0.0
-18840,15677,33073,0.0
-18771,15143,32952,0.0
-18704,14619,32833,0.0
0,0,0,0.0
-18624,13629,32686,0.0
-18529,13103,32513,0.0
-18467,12606,32395,0.0
-18454,12149,32364,0.0
-18291,11600,32067,0.0
-18344,11193,32146,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-18116,8918,31659,0.0
-17962,8427,31367,0.0
-13017,5807,22716,0.0
-12975,5491,22624,0.0
-12945,5182,22553,0.0
-12917,4878,22483,0.0
-12889,4576,22411,0.0
-12866,4279,22350,0.0
-12825,3979,22254,0.0
-12824,3693,22229,0.0
-12804,3404,22168,0.0
-12791,3117,22119,0.0
-12769,2832,22054,0.0
-12765,2552,22020,0.0
-12783,2276,22020,0.0
-12741,1992,21917,0.0
-12764,1720,21924,0.0
-12768,1445,21899,0.0
-12772,1171,21871,0.0
-12762,897,21819,0.0
-12762,625,21782,0.0
-12766,354,21753,0.0
-12728,83,21651,0.0
-12766,-186,21676,0.0
-12779,-456,21658,0.0
-12767,-724,21595,0.0
-12791,-993,21594,0.0
-12784,-1261,21539,0.0
-12782,-1528,21492,0.0
-12852,-1804,21563,0.0
-13151,-2119,22017,0.0
-1406,-256,2349,0.0
0,0,0,0.0
0,0,0,0.0
-15857,-3867,26302,0.0
0,0,0,0.0
-1748,-498,2887,0.0
-729,-223,1201,0.0
-16551,-5398,27175,0.0
-16740,-5803,27415,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-1404,-716,2246,0.0
-1417,-751,2259,0.0
0,0,0,0.0
-17889,-10219,28328,0.0
-17893,-10585,28235,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-17582,-13279,26915,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-17244,-15159,25715,0.0
0,0,0,0.0
-16985,-15639,25090,0.0
-16885,-15898,24820,0.0
0,0,0,0.0
0,0,0,0.0
-16535,-16607,23936,0.0
0,0,0,0.0
-16284,-17043,23322,0.0
0,0,0,0.0
0,0,0,0.0
-1258,-1397,1773,0.0
-1215,-1376,1702,0.0
-14958,-17249,20812,0.0
-14566,-17110,20142,0.0
-14205,-16993,19518,0.0
-13875,-16900,18944,0.0
-13708,-16994,18592,0.0
-13443,-16961,18111,0.0
-13258,-17019,17740,0.0
-13312,-17381,17687,0.0
-13355,-17733,17616,0.0
-13399,-18090,17544,0.0
-13434,-18438,17458,0.0
-13490,-18817,17395,0.0
-13519,-19164,17296,0.0
-13590,-19573,17247,0.0
-13639,-19955,17167,0.0
-13695,-20352,17091,0.0
-13747,-20747,17008,0.0
-13797,-21142,16918,0.0
-13865,-21570,16847,0.0
-13907,-21962,16740,0.0
-13983,-22413,16671,0.0
-14033,-22827,16566,0.0
-14112,-23295,16492,0.0
-14161,-23716,16379,0.0
-14246,-24204,16302,0.0
-1035,-1785,1171,0.0
-1049,-1834,1174,0.0
-1003,-1778,1110,0.0
-1019,-1833,1114,0.0
-1022,-1865,1104,0.0
-1032,-1907,1100,0.0
-975,-1829,1028,0.0
-1005,-1910,1044,0.0
-1008,-1942,1033,0.0
-1009,-1972,1020,0.0
-990,-1961,986,0.0
-980,-1966,961,0.0
-71,-145,69,0.0
-68,-141,65,0.0
-74,-155,70,0.0
-79,-169,73,0.0
-88,-191,79,0.0
-94,-206,84,0.0
-95,-211,83,0.0
-102,-228,87,0.0
-127,-288,106,0.0
-143,-329,116,0.0
-143,-332,114,0.0
-138,-325,107,0.0
-139,-331,106,0.0
-129,-315,96,0.0
-130,-319,94,0.0
-126,-315,88,0.0
-126,-317,86,0.0
-121,-307,80,0.0
-122,-315,79,0.0
-124,-323,76,0.0
-122,-323,72,0.0
-121,-326,70,0.0
-121,-330,67,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-18679,32574,32720,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-18596,29889,32822,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-17995,26579,31959,0.0
-18064,26108,32125,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-17309,22364,30958,0.0
-17196,21706,30784,0.0
0,0,0,0.0
-16930,20377,30355,0.0
-16951,19913,30416,0.0
0,0,0,0.0
-16770,18744,30127,0.0
-16931,18450,30436,0.0
-16958,18006,30497,0.0
-17107,17692,30779,0.0
