//X,Y,Z,Classification
0,0,0,0.0
-22969,46699,38172,0.0
-23332,46549,38896,0.0
-23304,45616,38965,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-19168,33395,32558,0.0
-19245,32869,32763,0.0
-19154,32063,32677,0.0
-19237,31557,32887,0.0
0,0,0,0.0
-18620,29320,31954,0.0
-18574,28649,31934,0.0
-18610,28110,32050,0.0
-18565,27454,32023,0.0
0,0,0,0.0
-18029,25542,31192,0.0
-18004,24957,31192,0.0
-17799,24134,30877,0.0
-17926,23768,31134,0.0
-18077,23435,31434,0.0
-18210,23072,31698,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-17253,19884,30142,0.0
-17457,19631,30521,0.0
-17268,18940,30210,0.0
-17740,18970,31055,0.0
-17722,18468,31040,0.0
-19260,19551,33752,0.0
-19186,18962,33636,0.0
-19073,18344,33450,0.0
-18975,17750,33288,0.0
-18889,17176,33146,0.0
-18933,16725,33228,0.0
-18706,16043,32835,0.0
-18758,15608,32927,0.0
-18718,15102,32860,0.0
-18576,14519,32609,0.0
0,0,0,0.0
0,0,0,0.0
-18429,13032,32337,0.0
-18341,12521,32176,0.0
-18398,12112,32264,0.0
-18349,11637,32168,0.0
-18150,11075,31805,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-18067,9316,31595,0.0
-18174,8947,31760,0.0
-14365,6739,25087,0.0
-14366,6408,25069,0.0
-14360,6077,25039,0.0
-14337,5739,24975,0.0
-14302,5402,24893,0.0
-14242,5057,24766,0.0
-14221,4730,24703,0.0
-14175,4397,24598,0.0
-14163,4078,24550,0.0
-14112,3751,24433,0.0
-14121,3442,24422,0.0
-14074,3121,24309,0.0
-14047,2807,24229,0.0
-14031,2499,24169,0.0
-14015,2192,24108,0.0
-14002,1887,24051,0.0
-13989,1584,23993,0.0
-13964,1281,23912,0.0
-13959,981,23865,0.0
-13942,683,23797,0.0
-13905,385,23692,0.0
-13897,90,23640,0.0
-13894,-203,23590,0.0
-13815,-493,23413,0.0
-13867,-787,23456,0.0
-14491,-1126,24465,0.0
-14959,-1475,25202,0.0
-15161,-1812,25491,0.0
-15232,-2138,25555,0.0
-15319,-2468,25645,0.0
-15411,-2803,25742,2.0
-15535,-3146,25890,2.0
-15585,-3480,25914,2.0
-15725,-3835,26084,2.0
-15695,-4151,25969,2.0
-16738,-4771,27626,2.0
0,0,0,0.0
-15713,-5124,25800,2.0
-15685,-5437,25685,2.0
-16511,-6061,26964,2.0
-16396,-6354,26700,2.0
-16477,-6723,26757,2.0
-16632,-7125,26931,2.0
-16890,-7581,27267,2.0
-17045,-7997,27431,2.0
-17224,-8434,27635,2.0
-17145,-8744,27420,2.0
-17054,-9045,27186,2.0
-16970,-9347,26962,2.0
0,0,0,0.0
-17568,-10393,27722,2.0
-17539,-10734,27579,2.0
-17522,-11082,27453,2.0
-17416,-11371,27187,2.0
-17253,-11617,26832,2.0
