//X,Y,Z,Classification
1751.0,13241.0,13045.0,0.0
1735.0,13167.0,13250.0,0.0
1722.0,13108.0,13474.0,0.0
1718.0,13106.0,13762.0,0.0
1699.0,12996.0,13942.0,0.0
1688.0,12945.0,14187.0,0.0
1668.0,12822.0,14359.0,0.0
1645.0,12670.0,14497.0,0.0
1638.0,12639.0,14777.0,0.0
1626.0,12573.0,15022.0,0.0
1534.0,11886.0,14515.0,0.0
1596.0,12383.0,15457.0,0.0
1600.0,12424.0,15854.0,0.0
1589.0,12359.0,16123.0,0.0
1580.0,12296.0,16403.0,0.0
1571.0,12238.0,16695.0,0.0
1560.0,12159.0,16967.0,0.0
1551.0,12087.0,17255.0,0.0
1543.0,12028.0,17569.0,0.0
1532.0,11943.0,17853.0,0.0
1526.0,11882.0,18181.0,0.0
1518.0,11806.0,18497.0,0.0
1509.0,11726.0,18813.0,0.0
1501.0,11647.0,19142.0,0.0
1494.0,11571.0,19485.0,0.0
1488.0,11496.0,19843.0,0.0
1484.0,11432.0,20232.0,0.0
1473.0,11318.0,20541.0,0.0
1468.0,11241.0,20932.0,0.0
1470.0,11210.0,21425.0,0.0
1470.0,11156.0,21892.0,0.0
1700.0,12846.0,25892.0,0.0
1661.0,12481.0,25853.0,0.0
1635.0,12204.0,25991.0,0.0
1637.0,12148.0,26614.0,0.0
1599.0,11776.0,26552.0,0.0
1719.0,12554.0,29152.0,0.0
1712.0,12399.0,29668.0,0.0
1663.0,11934.0,29443.0,0.0
1657.0,11761.0,29940.0,0.0
1645.0,11551.0,30365.0,0.0
1605.0,11140.0,30261.0,0.0
0.0,0.0,0.0,0.0
1618.0,10927.0,31782.0,0.0
1590.0,10570.0,31855.0,0.0
1548.0,10124.0,31648.0,0.0
1519.0,9763.0,31696.0,0.0
1486.0,9371.0,31631.0,0.0
1440.0,8893.0,31253.0,0.0
1424.0,8603.0,31521.0,0.0
1427.0,8413.0,32189.0,0.0
1167.0,6706.0,26837.0,0.0
1173.0,6555.0,27493.0,0.0
1148.0,6226.0,27417.0,0.0
1124.0,5896.0,27329.0,0.0
1100.0,5568.0,27234.0,0.0
1079.0,5255.0,27193.0,0.0
1056.0,4932.0,27084.0,0.0
1035.0,4616.0,26999.0,0.0
1017.0,4310.0,26958.0,0.0
996.0,3996.0,26852.0,0.0
979.0,3697.0,26817.0,0.0
959.0,3388.0,26707.0,0.0
941.0,3084.0,26601.0,0.0
927.0,2790.0,26577.0,0.0
910.0,2490.0,26460.0,0.0
894.0,2196.0,26386.0,0.0
879.0,1903.0,26286.0,0.0
865.0,1614.0,26224.0,0.0
853.0,1327.0,26153.0,0.0
834.0,1034.0,25888.0,0.0
823.0,752.0,25835.0,0.0
806.0,470.0,25596.0,0.0
808.0,196.0,25907.0,0.0
792.0,-82.0,25661.0,0.0
788.0,-359.0,25752.0,0.0
778.0,-635.0,25668.0,0.0
771.0,-911.0,25624.0,0.0
763.0,-1184.0,25549.0,0.0
756.0,-1456.0,25480.0,0.0
750.0,-1726.0,25392.0,0.0
744.0,-1997.0,25338.0,0.0
738.0,-2266.0,25267.0,0.0
734.0,-2534.0,25205.0,0.0
729.0,-2800.0,25123.0,0.0
727.0,-3069.0,25070.0,0.0
724.0,-3335.0,25011.0,0.0
720.0,-3597.0,24919.0,0.0
719.0,-3865.0,24878.0,0.0
717.0,-4127.0,24801.0,0.0
716.0,-4389.0,24723.0,0.0
717.0,-4656.0,24683.0,0.0
716.0,-4917.0,24606.0,0.0
717.0,-5181.0,24543.0,0.0
719.0,-5443.0,24478.0,0.0
720.0,-5705.0,24408.0,0.0
723.0,-5972.0,24363.0,0.0
725.0,-6229.0,24283.0,0.0
730.0,-6498.0,24241.0,0.0
732.0,-6748.0,24132.0,0.0
737.0,-7014.0,24080.0,0.0
742.0,-7277.0,24012.0,0.0
747.0,-7542.0,23956.0,0.0
753.0,-7798.0,23868.0,0.0
761.0,-8071.0,23830.0,0.0
767.0,-8334.0,23761.0,0.0
775.0,-8598.0,23692.0,0.0
783.0,-8863.0,23626.0,0.0
792.0,-9131.0,23562.0,0.0
800.0,-9383.0,23461.0,0.0
813.0,-9677.0,23460.0,0.0
824.0,-9957.0,23418.0,0.0
835.0,-10222.0,23339.0,0.0
848.0,-10502.0,23293.0,0.0
