//X,Y,Z,Classification
0.0,0.0,0.0,0.0
-23221.0,47211.0,38591.0,0.0
-23396.0,46676.0,39003.0,0.0
-23386.0,45777.0,39102.0,0.0
0.0,0.0,0.0,0.0
-22899.0,43138.0,38506.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-19716.0,35034.0,33409.0,0.0
-19367.0,33740.0,32896.0,0.0
-19386.0,33109.0,33002.0,0.0
-19520.0,32675.0,33302.0,0.0
-19178.0,31461.0,32787.0,0.0
-18800.0,30219.0,32203.0,0.0
-18830.0,29652.0,32316.0,0.0
-18682.0,28815.0,32119.0,0.0
-18874.0,28508.0,32503.0,0.0
-18734.0,27704.0,32315.0,0.0
-18148.0,26271.0,31353.0,0.0
-18231.0,25828.0,31541.0,0.0
-18102.0,25092.0,31361.0,0.0
-18236.0,24726.0,31635.0,0.0
-18075.0,23968.0,31394.0,0.0
-17564.0,22768.0,30540.0,0.0
-1030.0,1305.0,1793.0,0.0
-17551.0,21727.0,30581.0,0.0
-17506.0,21168.0,30534.0,0.0
-17591.0,20770.0,30708.0,0.0
-17544.0,20220.0,30651.0,0.0
-17505.0,19684.0,30603.0,0.0
-17738.0,19456.0,31033.0,0.0
-17810.0,19045.0,31178.0,0.0
-19357.0,20171.0,33904.0,0.0
-19263.0,19553.0,33755.0,0.0
-19210.0,18986.0,33677.0,0.0
-19143.0,18411.0,33572.0,0.0
-19070.0,17839.0,33455.0,0.0
-18984.0,17262.0,33311.0,0.0
-18923.0,16716.0,33211.0,0.0
-18883.0,16195.0,33145.0,0.0
-18805.0,15647.0,33011.0,0.0
-18760.0,15135.0,32934.0,0.0
-18686.0,14604.0,32801.0,0.0
-18650.0,14111.0,32737.0,0.0
-18546.0,13572.0,32549.0,0.0
-18456.0,13051.0,32384.0,0.0
-18446.0,12593.0,32360.0,0.0
-18451.0,12147.0,32358.0,0.0
-13000.0,8244.0,22792.0,0.0
-13349.0,8146.0,23394.0,0.0
-13397.0,7855.0,23466.0,0.0
-13442.0,7562.0,23534.0,0.0
-13412.0,7230.0,23468.0,0.0
-13368.0,6892.0,23376.0,0.0
-13333.0,6563.0,23300.0,0.0
-11489.0,5390.0,20064.0,0.0
-11469.0,5116.0,20013.0,0.0
-11419.0,4832.0,19910.0,0.0
-11384.0,4557.0,19831.0,0.0
-11356.0,4289.0,19766.0,0.0
-11332.0,4023.0,19705.0,0.0
-11311.0,3762.0,19648.0,0.0
-11284.0,3501.0,19580.0,0.0
-11255.0,3241.0,19511.0,0.0
-11238.0,2988.0,19457.0,0.0
-11207.0,2732.0,19380.0,0.0
-11178.0,2478.0,19307.0,0.0
-11162.0,2231.0,19253.0,0.0
-11140.0,1984.0,19191.0,0.0
-11134.0,1741.0,19153.0,0.0
-11105.0,1496.0,19075.0,0.0
-11096.0,1256.0,19031.0,0.0
-11069.0,1015.0,18955.0,0.0
-11059.0,777.0,18909.0,0.0
-11042.0,540.0,18847.0,0.0
-11020.0,305.0,18779.0,0.0
-11000.0,71.0,18711.0,0.0
-11002.0,-161.0,18681.0,0.0
-10983.0,-392.0,18614.0,0.0
-10953.0,-621.0,18527.0,0.0
-10951.0,-851.0,18487.0,0.0
-10914.0,-1077.0,18389.0,0.0
-10924.0,-1305.0,18368.0,0.0
-10915.0,-1532.0,18313.0,0.0
-11032.0,-1777.0,18470.0,0.0
-12365.0,-2249.0,20655.0,0.0
-11579.0,-2346.0,19297.0,0.0
-11594.0,-2588.0,19278.0,0.0
-12749.0,-3109.0,21146.0,0.0
0.0,0.0,0.0,0.0
-19680.0,-5610.0,32482.0,2.0
-19879.0,-6075.0,32727.0,2.0
-19883.0,-6484.0,32647.0,2.0
-19912.0,-6902.0,32607.0,2.0
-19996.0,-7340.0,32655.0,2.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-20246.0,-8673.0,32782.0,2.0
-20390.0,-9151.0,32916.0,2.0
-20439.0,-9590.0,32894.0,2.0
-20465.0,-10019.0,32832.0,2.0
0.0,0.0,0.0,0.0
-18507.0,-9815.0,29501.0,0.0
0.0,0.0,0.0,0.0
-15362.0,-8774.0,24326.0,0.0
-15093.0,-8929.0,23816.0,0.0
-15134.0,-9262.0,23796.0,0.0
-13042.0,-8248.0,20433.0,0.0
-12876.0,-8407.0,20100.0,0.0
-13824.0,-9308.0,21499.0,0.0
-12554.0,-8710.0,19451.0,0.0
-12878.0,-9199.0,19875.0,0.0
-12930.0,-9500.0,19875.0,0.0
-12793.0,-9663.0,19585.0,0.0
-12767.0,-9906.0,19464.0,0.0
-12836.0,-10224.0,19486.0,0.0
-13162.0,-10754.0,19896.0,0.0
-12972.0,-10867.0,19522.0,0.0
-12989.0,-11149.0,19459.0,0.0
-13008.0,-11435.0,19398.0,0.0
-13017.0,-11714.0,19321.0,0.0
-13058.0,-12022.0,19288.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-20234.0,-20322.0,29290.0,2.0
0.0,0.0,0.0,0.0
-20039.0,-20971.0,28698.0,2.0
-19861.0,-21206.0,28287.0,2.0
-19598.0,-21342.0,27755.0,2.0
-19448.0,-21594.0,27384.0,2.0
-19249.0,-21783.0,26943.0,2.0
-18938.0,-21838.0,26349.0,2.0
-18741.0,-22014.0,25914.0,2.0
-18646.0,-22307.0,25622.0,2.0
-18573.0,-22622.0,25357.0,2.0
-18430.0,-22848.0,24997.0,2.0
-18315.0,-23106.0,24673.0,2.0
-18306.0,-23497.0,24492.0,2.0
-13307.0,-17375.0,17680.0,0.0
-13022.0,-17291.0,17176.0,0.0
-12702.0,-17149.0,16631.0,0.0
