//X,Y,Z,Classification
0.0,0.0,0.0,0.0
-23337.0,47448.0,38785.0,0.0
-23477.0,46838.0,39138.0,0.0
-23423.0,45850.0,39164.0,0.0
-23185.0,44524.0,38878.0,0.0
-22892.0,43124.0,38494.0,0.0
0.0,0.0,0.0,0.0
-22642.0,41030.0,38274.0,0.0
-22393.0,39790.0,37945.0,0.0
-19427.0,33845.0,32997.0,0.0
-19387.0,33110.0,33004.0,0.0
-19535.0,32701.0,33328.0,0.0
-19406.0,31835.0,33176.0,0.0
-18802.0,30222.0,32207.0,0.0
-18814.0,29628.0,32289.0,0.0
-18738.0,28902.0,32216.0,0.0
-18987.0,28679.0,32699.0,0.0
-20941.0,30969.0,36123.0,0.0
-18260.0,26434.0,31547.0,0.0
-18284.0,25904.0,31634.0,0.0
-17944.0,24873.0,31088.0,0.0
-18289.0,24798.0,31725.0,0.0
-18255.0,24205.0,31706.0,0.0
-17658.0,22891.0,30706.0,0.0
-17686.0,22407.0,30786.0,0.0
-17572.0,21753.0,30619.0,0.0
-17553.0,21224.0,30613.0,0.0
-17623.0,20808.0,30764.0,0.0
-17678.0,20374.0,30884.0,0.0
-17720.0,19927.0,30981.0,0.0
-17847.0,19575.0,31223.0,0.0
-17794.0,19027.0,31150.0,0.0
-19359.0,20174.0,33907.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-19139.0,18407.0,33565.0,0.0
-19068.0,17836.0,33450.0,0.0
-19080.0,17350.0,33481.0,0.0
-18984.0,16769.0,33317.0,0.0
-18898.0,16207.0,33172.0,0.0
-18808.0,15650.0,33016.0,0.0
-18814.0,15178.0,33027.0,0.0
-18751.0,14656.0,32917.0,0.0
-18616.0,14085.0,32676.0,0.0
-18595.0,13608.0,32634.0,0.0
-18543.0,13112.0,32537.0,0.0
-11557.0,7890.0,20274.0,0.0
-11525.0,7588.0,20212.0,0.0
-11505.0,7296.0,20169.0,0.0
-11463.0,6994.0,20088.0,0.0
-11430.0,6702.0,20021.0,0.0
-11405.0,6417.0,19967.0,0.0
-11380.0,6134.0,19912.0,0.0
-11343.0,5848.0,19835.0,0.0
-11325.0,5575.0,19791.0,0.0
-11306.0,5304.0,19745.0,0.0
-11285.0,5034.0,19692.0,0.0
-11238.0,4755.0,19594.0,0.0
-11209.0,4488.0,19527.0,0.0
-11200.0,4230.0,19495.0,0.0
-11161.0,3963.0,19409.0,0.0
-11152.0,3710.0,19373.0,0.0
-11127.0,3452.0,19309.0,0.0
-11101.0,3196.0,19242.0,0.0
-11084.0,2946.0,19191.0,0.0
-11073.0,2699.0,19148.0,0.0
-11049.0,2450.0,19083.0,0.0
-11025.0,2204.0,19017.0,0.0
-11014.0,1962.0,18973.0,0.0
-10984.0,1717.0,18895.0,0.0
-10967.0,1478.0,18837.0,0.0
