//X,Y,Z,Classification
0,0,0,0.0
-23314,47400,38745,0.0
-23423,46730,39048,0.0
-23283,45576,38931,0.0
0,0,0,0.0
-22818,42985,38369,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-19384,33770,32924,0.0
-19396,33125,33019,0.0
-19064,31912,32524,0.0
-19220,31530,32857,0.0
0,0,0,0.0
-18764,29548,32202,0.0
0,0,0,0.0
-18849,28469,32461,0.0
-18812,27822,32451,0.0
-18145,26268,31348,0.0
-18177,25752,31448,0.0
-17982,24926,31155,0.0
-18295,24806,31737,0.0
-18172,24096,31563,0.0
-17569,22776,30550,0.0
-17607,22309,30650,0.0
-17535,21707,30554,0.0
-17391,21029,30331,0.0
-17638,20825,30788,0.0
-17633,20322,30805,0.0
-17647,19845,30854,0.0
-17741,19458,31037,0.0
-17792,19026,31147,0.0
-18699,19486,32751,0.0
-19031,19319,33350,0.0
-19155,18931,33581,0.0
-19159,18426,33600,0.0
-19091,17858,33492,0.0
-19009,17284,33355,0.0
0,0,0,0.0
-18934,16238,33234,0.0
-18832,15670,33059,0.0
-18766,15139,32944,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-18542,13112,32536,0.0
-18471,12609,32403,0.0
-18440,12140,32338,0.0
-13347,8464,23399,0.0
-13758,8395,24111,0.0
-13931,8168,24402,0.0
-13887,7813,24312,0.0
-13811,7445,24167,0.0
-13794,7113,24122,0.0
-13735,6762,24003,0.0
-13707,6430,23937,0.0
-13672,6099,23858,0.0
-13622,5764,23751,0.0
-13592,5441,23678,0.0
-13560,5122,23602,0.0
-13527,4804,23523,0.0
-13501,4491,23453,0.0
-13440,4170,23324,0.0
-13399,3859,23226,0.0
-13355,3550,23123,0.0
-12772,3113,22087,0.0
-13305,2951,22980,0.0
-12872,2573,22204,0.0
-12769,2274,21996,0.0
-12951,2025,22279,0.0
-13206,1779,22684,0.0
-13174,1491,22596,0.0
-13164,1207,22544,0.0
-13149,924,22481,0.0
-11872,581,20263,0.0
-11851,328,20194,0.0
-11819,77,20104,0.0
-11792,-172,20023,0.0
-11782,-421,19967,0.0
-11863,-673,20066,0.0
-11859,-922,20022,0.0
-11853,-1169,19970,0.0
-11842,-1415,19910,0.0
-11850,-1663,19882,0.0
-11861,-1911,19857,0.0
-11837,-2153,19774,0.0
-11862,-2403,19770,0.0
-11871,-2650,19739,0.0
-11851,-2890,19657,0.0
-11872,-3139,19644,0.0
-11853,-3379,19564,0.0
-11872,-3628,19544,0.0
-11891,-3878,19524,0.0
-11890,-4121,19471,0.0
-11897,-4367,19429,0.0
-11881,-4605,19348,0.0
-11897,-4854,19320,0.0
-11875,-5087,19228,0.0
-11884,-5333,19185,0.0
-11891,-5579,19138,0.0
-11905,-5828,19101,0.0
-11864,-6051,18975,0.0
-11796,-6256,18805,0.0
