//X,Y,Z,Classification
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-22588,44217,37770,0.0
-22852,43885,38320,0.0
-22961,43254,38610,0.0
-22770,42073,38391,0.0
0,0,0,0.0
-22303,39629,37791,0.0
0,0,0,0.0
-22071,37694,37573,0.0
0,0,0,0.0
-19144,31405,32727,0.0
-18953,30465,32465,0.0
0,0,0,0.0
-18569,28641,31924,0.0
-18678,28213,32167,0.0
-18271,27022,31518,0.0
-18300,26492,31616,0.0
-18280,25898,31627,0.0
-18367,25460,31822,0.0
-18437,24999,31985,0.0
-18196,24128,31605,0.0
-17727,22980,30825,0.0
-17749,22488,30896,0.0
-17652,21853,30758,0.0
-17756,21470,30969,0.0
-17518,20683,30580,0.0
-17458,20120,30500,0.0
-17143,19278,29972,0.0
0,0,0,0.0
-17110,18296,29953,0.0
0,0,0,0.0
-17184,17443,30113,0.0
-17185,16984,30127,0.0
-17200,16542,30164,0.0
-17432,16306,30580,0.0
-17450,15867,30621,0.0
-18991,16775,33329,0.0
-18910,16217,33193,0.0
-18817,15657,33033,0.0
-18760,15134,32932,0.0
-18724,14635,32868,0.0
-18701,14149,32825,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-18298,10728,32051,0.0
-9964,5606,17445,0.0
-10111,5450,17694,0.0
-9987,5150,17466,0.0
-10280,5061,17966,0.0
-10297,4831,17983,0.0
-10507,4687,18336,0.0
-10202,4317,17789,0.0
-10316,4130,17974,0.0
-10351,3909,18017,0.0
-10326,3666,17955,0.0
-10317,3431,17922,0.0
-10305,3196,17881,0.0
-10309,2969,17872,0.0
-10310,2740,17851,0.0
-10302,2511,17816,0.0
-10285,2281,17765,0.0
-10246,2048,17674,0.0
-10223,1821,17611,0.0
-10212,1597,17566,0.0
-10211,1376,17539,0.0
-10209,1155,17510,0.0
-10212,936,17488,0.0
-10216,718,17466,0.0
-10206,499,17422,0.0
-10209,282,17395,0.0
-10215,65,17375,0.0
-10215,-149,17346,0.0
-10220,-365,17322,0.0
-10222,-579,17291,0.0
-10229,-794,17268,0.0
-10226,-1008,17229,0.0
-10218,-1221,17181,0.0
-10223,-1434,17152,0.0
-10222,-1647,17113,0.0
-10246,-1864,17116,0.0
-10232,-2072,17052,0.0
-10227,-2283,17005,0.0
-10232,-2496,16972,0.0
-10239,-2708,16941,0.0
-10236,-2918,16895,0.0
-10231,-3126,16844,0.0
-10246,-3341,16824,0.0
-10251,-3554,16787,0.0
-10250,-3762,16739,0.0
-10250,-3972,16692,0.0
-10253,-4183,16651,0.0
-10261,-4395,16615,0.0
-10252,-4601,16551,0.0
-10258,-4813,16510,0.0
-10255,-5021,16454,0.0
-10263,-5234,16413,0.0
-10253,-5438,16345,0.0
-10262,-5653,16305,0.0
-10278,-5871,16275,0.0
-10267,-6074,16201,0.0
-10268,-6284,16145,0.0
-10277,-6500,16102,0.0
-10274,-6708,16039,0.0
-10278,-6920,15984,0.0
-10282,-7133,15930,0.0
-10286,-7347,15873,0.0
-10280,-7553,15801,0.0
-10283,-7766,15742,0.0
-10287,-7982,15683,0.0
-10296,-8201,15631,0.0
-10302,-8418,15572,0.0
-10291,-8621,15487,0.0
-10306,-8846,15439,0.0
-10295,-9050,15352,0.0
-10297,-9266,15284,0.0
-10306,-9489,15224,0.0
-10308,-9704,15151,0.0
-10307,-9919,15076,0.0
-10310,-10138,15003,0.0
-10314,-10359,14931,0.0
-10322,-10585,14864,0.0
-10329,-10810,14792,0.0
-10329,-11029,14711,0.0
-10338,-11257,14640,0.0
-10340,-11480,14560,0.0
-10335,-11695,14466,0.0
-10340,-11924,14387,0.0
-10339,-12144,14296,0.0
-10346,-12377,14217,0.0
-10336,-12589,14112,0.0
-10344,-12824,14029,0.0
-10362,-13073,13960,0.0
-10363,-13302,13865,0.0
-10364,-13531,13769,0.0
-10360,-13756,13665,0.0
-10361,-13988,13566,0.0
-10368,-14229,13473,0.0
-10373,-14470,13376,0.0
-10376,-14709,13275,0.0
-10373,-14940,13164,0.0
-10378,-15184,13062,0.0
-10380,-15424,12954,0.0
-10377,-15660,12838,0.0
-10385,-15913,12734,0.0
-10391,-16166,12626,0.0
-10401,-16425,12519,0.0
-10448,-16747,12457,0.0
-10424,-16957,12306,0.0
-10414,-17190,12171,0.0
-10410,-17434,12040,0.0
-10414,-17693,11916,0.0
-10604,-18275,12002,0.0
-10647,-18611,11915,0.0
-10430,-18490,11539,0.0
-10421,-18735,11392,0.0
-10426,-19006,11258,0.0
-10428,-19275,11120,0.0
-10438,-19561,10987,0.0
-10412,-19780,10814,0.0
-11686,-22504,11971,0.0
-11801,-23037,11919,0.0
-11878,-23502,11822,0.0
-11942,-23945,11707,0.0
-11956,-24295,11538,0.0
-80,-165,76,0.0
-83,-174,78,0.0
-89,-190,83,0.0
-97,-209,87,0.0
-99,-217,88,0.0
-109,-240,94,0.0
-110,-246,94,0.0
-140,-316,117,0.0
-149,-344,122,0.0
-144,-337,115,0.0
-142,-337,111,0.0
-140,-335,106,0.0
-135,-327,100,0.0
-133,-327,96,0.0
-131,-326,92,0.0
-128,-322,87,0.0
-127,-324,84,0.0
-126,-326,81,0.0
-127,-333,79,0.0
-129,-341,77,0.0
-123,-329,70,0.0
-126,-343,69,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-21990,43989,37872,0.0
-22300,43760,38512,0.0
-22303,42929,38619,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-18366,30760,32301,0.0
-18423,30229,32460,0.0
-18330,29463,32353,0.0
