//X,Y,Z,Classification
0.0,0.0,0.0,0.0
-23283.0,47338.0,38695.0,0.0
-23421.0,46727.0,39045.0,0.0
-23295.0,45600.0,38951.0,0.0
-23092.0,44347.0,38724.0,0.0
-22866.0,43076.0,38451.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-19372.0,33749.0,32904.0,0.0
-19353.0,33052.0,32945.0,0.0
-19309.0,32322.0,32940.0,0.0
-19304.0,31667.0,33001.0,0.0
-18710.0,30074.0,32048.0,0.0
-18791.0,29590.0,32248.0,0.0
-18574.0,28648.0,31933.0,0.0
-18888.0,28529.0,32529.0,0.0
-18787.0,27783.0,32406.0,0.0
-18145.0,26267.0,31347.0,0.0
-18183.0,25761.0,31459.0,0.0
-18036.0,25000.0,31247.0,0.0
-18264.0,24763.0,31683.0,0.0
-18087.0,23984.0,31416.0,0.0
-17577.0,22786.0,30564.0,0.0
-1022.0,1295.0,1780.0,0.0
-1033.0,1279.0,1801.0,0.0
-17409.0,21050.0,30362.0,0.0
-17635.0,20823.0,30785.0,0.0
-17588.0,20271.0,30728.0,0.0
-17731.0,19940.0,31001.0,0.0
-17788.0,19510.0,31120.0,0.0
-17735.0,18965.0,31047.0,0.0
-19347.0,20161.0,33887.0,0.0
-19275.0,19565.0,33775.0,0.0
-19290.0,19065.0,33818.0,0.0
-19153.0,18420.0,33588.0,0.0
-19033.0,17803.0,33389.0,0.0
-18977.0,17256.0,33300.0,0.0
-18924.0,16717.0,33213.0,0.0
-18885.0,16197.0,33149.0,0.0
-18770.0,15619.0,32950.0,0.0
-18738.0,15117.0,32893.0,0.0
-18671.0,14593.0,32776.0,0.0
-18603.0,14075.0,32654.0,0.0
-18545.0,13571.0,32546.0,0.0
-18488.0,13074.0,32442.0,0.0
-18489.0,12622.0,32435.0,0.0
0.0,0.0,0.0,0.0
-13059.0,8282.0,22895.0,0.0
-13415.0,8186.0,23509.0,0.0
-13429.0,7874.0,23522.0,0.0
-13467.0,7577.0,23577.0,0.0
-13398.0,7223.0,23443.0,0.0
-13354.0,6885.0,23352.0,0.0
-11520.0,5671.0,20132.0,0.0
-11489.0,5390.0,20063.0,0.0
-11459.0,5112.0,19997.0,0.0
-11413.0,4829.0,19900.0,0.0
-11396.0,4563.0,19854.0,0.0
-11367.0,4293.0,19785.0,0.0
