//X,Y,Z,Classification
-24005.0,49734.0,39767.0,0.0
-23813.0,48415.0,39575.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-19940.0,36844.0,33619.0,0.0
0.0,0.0,0.0,0.0
-19750.0,35092.0,33466.0,0.0
-19245.0,33528.0,32689.0,0.0
-19348.0,33043.0,32937.0,0.0
-19201.0,32142.0,32757.0,0.0
-19079.0,31299.0,32617.0,0.0
-19301.0,31025.0,33061.0,0.0
-18688.0,29430.0,32073.0,0.0
-18669.0,28796.0,32097.0,0.0
-18479.0,27912.0,31825.0,0.0
-18480.0,27329.0,31876.0,0.0
-20738.0,30021.0,35828.0,0.0
-18098.0,25640.0,31312.0,0.0
0.0,0.0,0.0,0.0
-17836.0,24184.0,30941.0,0.0
-17838.0,23652.0,30982.0,0.0
-18066.0,23419.0,31414.0,0.0
-18221.0,23086.0,31718.0,0.0
-18243.0,22584.0,31788.0,0.0
-18291.0,22118.0,31902.0,0.0
-19811.0,23391.0,34582.0,0.0
-19747.0,22758.0,34499.0,0.0
-19623.0,22066.0,34306.0,0.0
-19565.0,21459.0,34229.0,0.0
-19490.0,20841.0,34118.0,0.0
-19364.0,20179.0,33917.0,0.0
-19336.0,19628.0,33885.0,0.0
-19237.0,19013.0,33725.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-19030.0,17304.0,33393.0,0.0
-18947.0,16737.0,33253.0,0.0
-18871.0,16184.0,33124.0,0.0
-18883.0,15712.0,33148.0,0.0
-18754.0,15130.0,32923.0,0.0
-18652.0,14578.0,32741.0,0.0
-14676.0,11105.0,25761.0,0.0
-13372.0,9785.0,23467.0,0.0
-13336.0,9430.0,23402.0,0.0
-13293.0,9074.0,23320.0,0.0
-13263.0,8732.0,23261.0,0.0
-13205.0,8374.0,23150.0,0.0
-13174.0,8039.0,23086.0,0.0
-13158.0,7715.0,23048.0,0.0
-13123.0,7383.0,22974.0,0.0
-13072.0,7046.0,22872.0,0.0
-13050.0,6728.0,22821.0,0.0
-13032.0,6416.0,22776.0,0.0
-12996.0,6097.0,22697.0,0.0
-12978.0,5790.0,22648.0,0.0
-12937.0,5474.0,22557.0,0.0
-12916.0,5170.0,22502.0,0.0
-12894.0,4869.0,22441.0,0.0
-12863.0,4568.0,22368.0,0.0
-12840.0,4271.0,22306.0,0.0
-12813.0,3975.0,22235.0,0.0
-12795.0,3685.0,22179.0,0.0
-12769.0,3394.0,22109.0,0.0
-12749.0,3107.0,22046.0,0.0
-12728.0,2823.0,21984.0,0.0
-12726.0,2544.0,21952.0,0.0
-12700.0,2261.0,21877.0,0.0
-12687.0,1984.0,21824.0,0.0
-12671.0,1707.0,21764.0,0.0
-12643.0,1431.0,21684.0,0.0
-12628.0,1158.0,21625.0,0.0
-12615.0,886.0,21566.0,0.0
-12608.0,617.0,21521.0,0.0
-12596.0,349.0,21463.0,0.0
-12583.0,81.0,21404.0,0.0
-12566.0,-183.0,21336.0,0.0
-12683.0,-453.0,21495.0,0.0
-13165.0,-746.0,22269.0,0.0
-13990.0,-1087.0,23618.0,0.0
-18641.0,-1838.0,31405.0,2.0
-18683.0,-2233.0,31413.0,2.0
-18889.0,-2650.0,31692.0,2.0
-18998.0,-3061.0,31805.0,2.0
0.0,0.0,0.0,0.0
-19235.0,-3897.0,32058.0,2.0
-19415.0,-4334.0,32282.0,2.0
0.0,0.0,0.0,0.0
-19741.0,-5221.0,32666.0,2.0
-19837.0,-5654.0,32740.0,2.0
0.0,0.0,0.0,0.0
-20074.0,-6547.0,32961.0,2.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-20315.0,-7874.0,33084.0,2.0
0.0,0.0,0.0,0.0
-20402.0,-8740.0,33034.0,2.0
-20422.0,-9165.0,32968.0,2.0
-20474.0,-9607.0,32950.0,2.0
-20435.0,-10005.0,32787.0,2.0
-20429.0,-10419.0,32672.0,2.0
-20532.0,-10890.0,32730.0,2.0
-20574.0,-11333.0,32688.0,2.0
-20463.0,-11689.0,32402.0,2.0
-20528.0,-12145.0,32394.0,2.0
0.0,0.0,0.0,0.0
-20457.0,-12938.0,32052.0,2.0
-20445.0,-13348.0,31916.0,2.0
0.0,0.0,0.0,0.0
-20308.0,-14090.0,31463.0,2.0
-20268.0,-14478.0,31278.0,2.0
-20226.0,-14862.0,31089.0,2.0
-20147.0,-15218.0,30842.0,2.0
-20112.0,-15604.0,30661.0,2.0
0.0,0.0,0.0,0.0
-19906.0,-16265.0,30088.0,2.0
-19801.0,-16587.0,29796.0,2.0
-19675.0,-16890.0,29475.0,2.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-19302.0,-17772.0,28513.0,2.0
-19182.0,-18061.0,28197.0,2.0
-19103.0,-18385.0,27940.0,2.0
-18965.0,-18650.0,27598.0,2.0
-18873.0,-18956.0,27321.0,2.0
-18704.0,-19180.0,26933.0,2.0
-18601.0,-19467.0,26640.0,2.0
-18534.0,-19789.0,26397.0,2.0
-18452.0,-20094.0,26133.0,2.0
-18420.0,-20451.0,25936.0,2.0
-18375.0,-20795.0,25721.0,2.0
0.0,0.0,0.0,0.0
-1109.0,-1303.0,1534.0,0.0
-18009.0,-21543.0,24745.0,2.0
-18049.0,-21984.0,24643.0,2.0
-18003.0,-22320.0,24419.0,2.0
-17875.0,-22552.0,24081.0,2.0
-17792.0,-22839.0,23805.0,2.0
-17682.0,-23087.0,23492.0,2.0
-17568.0,-23328.0,23173.0,2.0
-17444.0,-23550.0,22841.0,2.0
-1099.0,-1508.0,1429.0,0.0
-15287.0,-21324.0,19712.0,0.0
-14991.0,-21250.0,19180.0,0.0
-45.0,-65.0,58.0,0.0
-51.0,-76.0,66.0,0.0
-54.0,-82.0,69.0,0.0
-49.0,-75.0,62.0,0.0
-51.0,-79.0,63.0,0.0
-61.0,-95.0,74.0,0.0
-62.0,-97.0,75.0,0.0
-63.0,-102.0,75.0,0.0
-60.0,-100.0,72.0,0.0
-70.0,-116.0,82.0,0.0
-61.0,-105.0,72.0,0.0
-66.0,-113.0,76.0,0.0
-74.0,-129.0,85.0,0.0
-75.0,-133.0,85.0,0.0
-73.0,-131.0,81.0,0.0
-76.0,-139.0,84.0,0.0
-81.0,-147.0,87.0,0.0
-79.0,-147.0,84.0,0.0
-84.0,-158.0,89.0,0.0
-83.0,-158.0,86.0,0.0
-78.0,-153.0,81.0,0.0
-84.0,-166.0,86.0,0.0
-86.0,-171.0,86.0,0.0
-90.0,-180.0,88.0,0.0
-88.0,-182.0,86.0,0.0
-86.0,-180.0,83.0,0.0
-90.0,-189.0,84.0,0.0
-90.0,-193.0,84.0,0.0
-90.0,-195.0,82.0,0.0
-94.0,-205.0,83.0,0.0
-98.0,-217.0,85.0,0.0
-98.0,-218.0,83.0,0.0
-110.0,-251.0,92.0,0.0
-113.0,-259.0,92.0,0.0
-114.0,-265.0,91.0,0.0
-114.0,-268.0,88.0,0.0
-112.0,-269.0,86.0,0.0
-109.0,-263.0,80.0,0.0
-104.0,-256.0,75.0,0.0
-104.0,-259.0,73.0,0.0
-101.0,-255.0,69.0,0.0
-102.0,-261.0,68.0,0.0
-102.0,-264.0,65.0,0.0
