//X,Y,Z,Classification
0,0,0,0.0
-22991,46743,38208,0.0
-23276,46438,38803,0.0
-23370,45746,39077,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-436,791,738,0.0
-831,1477,1408,0.0
0,0,0,0.0
-994,1699,1693,0.0
-942,1578,1608,0.0
-1079,1771,1845,0.0
-19287,31003,33039,0.0
0,0,0,0.0
0,0,0,0.0
-1261,1906,2173,0.0
-18864,27897,32540,0.0
-18650,26998,32220,0.0
-645,914,1117,0.0
-18113,25107,31381,0.0
-18077,24511,31359,0.0
-18132,24041,31492,0.0
-18074,23429,31427,0.0
-1419,1799,2473,0.0
-17522,21691,30531,0.0
-17543,21214,30598,0.0
-17393,20535,30361,0.0
-1047,1208,1831,0.0
-17443,19615,30497,0.0
-17244,18913,30168,0.0
-17616,18838,30838,0.0
0,0,0,0.0
-19267,19558,33763,0.0
-976,965,1712,0.0
-1076,1034,1887,0.0
0,0,0,0.0
0,0,0,0.0
-18959,16748,33275,0.0
-18867,16180,33116,0.0
0,0,0,0.0
-18780,15151,32969,0.0
-852,666,1496,0.0
-1418,1072,2489,0.0
-18573,13592,32597,0.0
0,0,0,0.0
0,0,0,0.0
-10272,6763,18015,0.0
-967,613,1696,0.0
-11892,7256,20839,0.0
-10609,6220,18582,0.0
-10440,5874,18279,0.0
-11838,6381,20715,0.0
-11822,6095,20674,0.0
-10400,5120,18175,0.0
-10413,4885,18185,0.0
-10712,4779,18693,0.0
-10923,4621,19045,0.0
-11708,4687,20397,0.0
-11699,4418,20362,0.0
-9197,3265,15992,0.0
-9155,3045,15904,0.0
-9159,2841,15894,0.0
-9158,2637,15875,0.0
-9168,2437,15874,0.0
-9177,2237,15871,0.0
-9175,2034,15847,0.0
-9178,1834,15832,0.0
-9180,1635,15815,0.0
-9188,1436,15806,0.0
-9183,1237,15773,0.0
-9185,1039,15753,0.0
-9179,842,15719,0.0
-9191,646,15715,0.0
-9190,449,15685,0.0
-9187,254,15655,0.0
-9189,60,15631,0.0
-9201,-134,15623,0.0
-9200,-328,15593,0.0
-9197,-522,15556,0.0
-9205,-716,15540,0.0
-9206,-908,15509,0.0
-9209,-1100,15483,0.0
-9200,-1291,15436,0.0
-9208,-1483,15415,0.0
-9222,-1677,15404,0.0
-9210,-1866,15351,0.0
-9210,-2056,15314,0.0
-9214,-2247,15286,0.0
-9220,-2438,15255,0.0
-9222,-2629,15221,0.0
-9222,-2818,15181,0.0
-9231,-3011,15158,0.0
-9232,-3200,15119,0.0
-9232,-3388,15077,0.0
-9230,-3577,15032,0.0
-9235,-3768,14998,0.0
-9248,-3961,14974,0.0
-9242,-4147,14921,0.0
-9254,-4342,14894,0.0
-9249,-4528,14839,0.0
-9246,-4715,14788,0.0
-9251,-4906,14748,0.0
-9243,-5091,14685,0.0
-9244,-5280,14637,0.0
-9242,-5468,14585,0.0
-9253,-5663,14550,0.0
-9253,-5852,14498,0.0
-9245,-6036,14433,0.0
-9262,-6236,14406,0.0
-9251,-6418,14333,0.0
-9253,-6609,14280,0.0
-9265,-6807,14241,0.0
-43,-32,67,0.0
-45,-35,70,0.0
-70,-56,108,0.0
-47,-38,71,0.0
-46,-38,70,0.0
-52,-45,79,0.0
-9275,-8153,13830,0.0
-9277,-8348,13770,0.0
-9329,-8588,13779,0.0
-9408,-8857,13828,0.0
-9291,-8941,13589,0.0
-9279,-9125,13504,0.0
-9287,-9328,13444,0.0
-9289,-9525,13375,0.0
-142,-149,204,0.0
-141,-150,202,0.0
-9294,-10121,13163,0.0
-9297,-10322,13090,0.0
-9294,-10517,13009,0.0
-9310,-10736,12954,0.0
-9270,-10890,12818,0.0
-9296,-11121,12774,0.0
-9298,-11325,12695,0.0
-9312,-11544,12630,0.0
-9307,-11742,12539,0.0
-9316,-11958,12465,0.0
-9310,-12157,12370,0.0
-9310,-12363,12280,0.0
-9310,-12569,12190,0.0
-9316,-12786,12106,0.0
-9316,-12995,12013,0.0
-9326,-13221,11932,0.0
-9323,-13428,11832,0.0
-9324,-13642,11736,0.0
-9328,-13863,11642,0.0
-9324,-14071,11536,0.0
-9328,-14294,11438,0.0
-9333,-14520,11340,0.0
-9339,-14748,11242,0.0
-196,-314,233,0.0
-9338,-15190,11023,0.0
-9343,-15422,10919,0.0
-9338,-15639,10800,0.0
-9345,-15879,10695,0.0
-9348,-16111,10580,0.0
-9347,-16340,10461,0.0
-9356,-16586,10350,0.0
-9350,-16811,10222,0.0
-9357,-17058,10104,0.0
-9365,-17311,9987,0.0
-9338,-17500,9830,0.0
-11460,-21771,11902,0.0
-898,-1730,921,0.0
-959,-1874,970,0.0
-54,-109,55,0.0
-71,-145,71,0.0
-67,-137,65,0.0
-72,-151,69,0.0
-79,-166,74,0.0
-84,-179,77,0.0
-84,-180,76,0.0
-91,-197,80,0.0
-91,-201,79,0.0
-98,-219,84,0.0
-126,-286,105,0.0
-143,-328,117,0.0
-144,-336,115,0.0
-133,-316,104,0.0
-136,-325,104,0.0
-128,-309,95,0.0
-126,-308,91,0.0
-125,-310,88,0.0
-125,-314,85,0.0
-120,-305,79,0.0
-120,-310,76,0.0
-121,-316,74,0.0
-121,-320,72,0.0
-119,-319,68,0.0
-122,-331,67,0.0
0,0,0,0.0
-22482,46723,38497,0.0
-1097,2240,1886,0.0
-22597,45203,38917,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-1727,3198,3007,0.0
-19020,34519,33173,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-18736,31378,32950,0.0
0,0,0,0.0
-696,1120,1230,0.0
-815,1284,1442,0.0
-18185,28030,32202,0.0
-18081,27286,32067,0.0
-660,974,1173,0.0
0,0,0,0.0
-17591,24874,31325,0.0
0,0,0,0.0
-17459,23611,31162,0.0
-17509,23147,31282,0.0
-17863,23081,31950,0.0
0,0,0,0.0
-16970,20922,30406,0.0
-1072,1291,1923,0.0
-16845,19789,30226,0.0
-17079,19576,30667,0.0
-17227,19255,30948,0.0
-17232,18778,30975,0.0
-17269,18337,31057,0.0
-18763,19405,33758,0.0
-1109,1116,1997,0.0
0,0,0,0.0
-1179,1123,2124,0.0
-1207,1118,2176,0.0
-18418,16568,33177,0.0
-18394,16063,33137,0.0
-18364,15558,33084,0.0
0,0,0,0.0
-18163,14449,32716,0.0
-18115,13948,32626,0.0
-18045,13437,32493,0.0
0,0,0,0.0
-17874,12413,32168,0.0
-496,332,894,0.0
-10233,6600,18404,0.0
-11606,7201,20862,0.0
-11138,6639,20012,0.0
-10421,5959,18713,0.0
-10871,5956,19512,0.0
-11484,6017,20598,0.0
-11487,5745,20587,0.0
-10390,4951,18609,0.0
-10535,4772,18854,0.0
-10814,4645,19335,0.0
-11357,4614,20289,0.0
-11400,4367,20347,0.0
-11391,4102,20312,0.0
-9168,3091,16330,0.0
-9154,2877,16287,0.0
-9155,2670,16273,0.0
-9163,2465,16268,0.0
-9155,2257,16233,0.0
-9162,2053,16226,0.0
-9164,1849,16208,0.0
-9168,1646,16192,0.0
-9170,1443,16172,0.0
-9168,1241,16145,0.0
