//X,Y,Z,Classification
1750.0,13246.0,13050.0,0.0
1737.0,13174.0,13258.0,0.0
1722.0,13099.0,13466.0,0.0
1717.0,13102.0,13758.0,0.0
1698.0,12987.0,13932.0,0.0
1685.0,12925.0,14166.0,0.0
1670.0,12830.0,14367.0,0.0
1645.0,12675.0,14503.0,0.0
1635.0,12619.0,14755.0,0.0
1622.0,12538.0,14980.0,0.0
1537.0,11910.0,14545.0,0.0
1591.0,12348.0,15413.0,0.0
1598.0,12413.0,15838.0,0.0
1588.0,12354.0,16115.0,0.0
1579.0,12290.0,16395.0,0.0
1570.0,12227.0,16680.0,0.0
1560.0,12157.0,16964.0,0.0
1549.0,12079.0,17242.0,0.0
1540.0,12011.0,17545.0,0.0
1534.0,11947.0,17857.0,0.0
1525.0,11878.0,18174.0,0.0
1517.0,11802.0,18489.0,0.0
1508.0,11722.0,18806.0,0.0
1501.0,11641.0,19132.0,0.0
1493.0,11566.0,19477.0,0.0
1488.0,11493.0,19838.0,0.0
1482.0,11420.0,20208.0,0.0
1474.0,11327.0,20559.0,0.0
1468.0,11241.0,20932.0,0.0
1464.0,11164.0,21336.0,0.0
1462.0,11104.0,21789.0,0.0
1460.0,11029.0,22231.0,0.0
1665.0,12503.0,25900.0,0.0
1631.0,12178.0,25935.0,0.0
1636.0,12137.0,26590.0,0.0
1598.0,11772.0,26545.0,0.0
1719.0,12557.0,29159.0,0.0
1525.0,11045.0,26428.0,0.0
1665.0,11944.0,29470.0,0.0
1653.0,11737.0,29878.0,0.0
1640.0,11517.0,30274.0,0.0
1565.0,10858.0,29494.0,0.0
1659.0,11362.0,31920.0,0.0
1624.0,10963.0,31885.0,0.0
1585.0,10544.0,31779.0,0.0
1550.0,10140.0,31701.0,0.0
1517.0,9752.0,31659.0,0.0
1483.0,9349.0,31557.0,0.0
1248.0,7710.0,27096.0,0.0
1422.0,8594.0,31489.0,0.0
1246.0,7351.0,28126.0,0.0
1191.0,6845.0,27395.0,0.0
1151.0,6432.0,26976.0,0.0
1119.0,6066.0,26717.0,0.0
1106.0,5802.0,26893.0,0.0
1086.0,5499.0,26894.0,0.0
1064.0,5182.0,26816.0,0.0
1041.0,4862.0,26702.0,0.0
1022.0,4555.0,26640.0,0.0
1001.0,4246.0,26556.0,0.0
981.0,3937.0,26450.0,0.0
962.0,3634.0,26369.0,0.0
945.0,3337.0,26304.0,0.0
929.0,3042.0,26239.0,0.0
909.0,2737.0,26069.0,0.0
