//X,Y,Z,Classification
0,0,0,0.0
-23179,47126,38522,0.0
-23400,46684,39009,0.0
-23443,45889,39198,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-19680,34971,33350,0.0
-899,1566,1527,0.0
0,0,0,0.0
-19310,32324,32943,0.0
-19073,31288,32605,0.0
0,0,0,0.0
-1137,1791,1952,0.0
0,0,0,0.0
-18679,28213,32169,0.0
-18675,27617,32212,0.0
-18106,26210,31280,0.0
-18193,25774,31476,0.0
-18109,25101,31373,0.0
-18270,24773,31694,0.0
-17988,23853,31245,0.0
-1029,1335,1790,0.0
-1061,1344,1847,0.0
-820,1016,1430,0.0
0,0,0,0.0
0,0,0,0.0
-17383,20033,30368,0.0
-17611,19803,30790,0.0
-17543,19241,30692,0.0
-1288,1377,2254,0.0
-19366,20181,33920,0.0
-19282,19573,33789,0.0
-1266,1252,2220,0.0
-19164,18431,33608,0.0
-1679,1570,2946,0.0
-1619,1472,2842,0.0
0,0,0,0.0
0,0,0,0.0
-1387,1155,2437,0.0
-9627,7766,16900,0.0
-9571,7481,16802,0.0
-9629,7285,16902,0.0
-9557,6994,16774,0.0
-9629,6809,16897,0.0
-9866,6735,17307,0.0
-10177,6700,17847,0.0
-9877,6264,17316,0.0
-9793,5975,17162,0.0
-9892,5800,17328,0.0
-8102,4558,14186,0.0
-8096,4364,14167,0.0
-8090,4171,14148,0.0
-8098,3986,14151,0.0
-8104,3802,14154,0.0
-8112,3619,14155,0.0
-8104,3429,14132,0.0
-8107,3245,14124,0.0
-8106,3061,14111,0.0
-8133,2888,14142,0.0
-8120,2701,14106,0.0
-8110,2516,14075,0.0
-8107,2334,14052,0.0
-8114,2157,14050,0.0
-8106,1975,14017,0.0
-8117,1800,14020,0.0
-8118,1623,14004,0.0
-8115,1445,13981,0.0
-8122,1269,13971,0.0
-8122,1094,13951,0.0
-8118,918,13923,0.0
-8121,744,13906,0.0
-8127,571,13894,0.0
-8132,398,13881,0.0
-8132,224,13857,0.0
-8121,52,13813,0.0
-8125,-119,13796,0.0
-8127,-290,13773,0.0
-8121,-461,13737,0.0
-8122,-631,13713,0.0
