//X,Y,Z,Classification
0,0,0,0.0
-22977,46716,38186,0.0
-23245,46374,38749,0.0
-23258,45526,38888,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-19330,31710,33046,0.0
0,0,0,0.0
0,0,0,0.0
-18605,28696,31986,0.0
-18666,28194,32147,0.0
-18614,27528,32109,0.0
-17998,26054,31094,0.0
-18049,25570,31227,0.0
-18025,24986,31228,0.0
-17891,24257,31035,0.0
-18050,23934,31350,0.0
-18021,23361,31335,0.0
-18240,23111,31751,0.0
0,0,0,0.0
0,0,0,0.0
-17260,20379,30129,0.0
0,0,0,0.0
-17443,19616,30496,0.0
-17680,19392,30932,0.0
-17710,18939,31004,0.0
-19364,20179,33917,0.0
-19232,19522,33701,0.0
-19188,18964,33639,0.0
-19045,18317,33400,0.0
-19003,17776,33337,0.0
-19003,17280,33346,0.0
-18863,16662,33106,0.0
-18855,16172,33097,0.0
-18768,15616,32944,0.0
0,0,0,0.0
0,0,0,0.0
-18628,14094,32698,0.0
-18553,13578,32563,0.0
-18460,13054,32391,0.0
-18355,12530,32198,0.0
0,0,0,0.0
-18365,11647,32197,0.0
-18162,11082,31829,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-17983,9272,31448,0.0
-18167,8945,31750,0.0
0,0,0,0.0
-14681,6548,25618,0.0
-14704,6223,25637,0.0
-14653,5866,25527,0.0
-14646,5532,25492,0.0
-14603,5186,25394,0.0
-14589,4853,25344,0.0
-14550,4514,25249,0.0
-14571,4196,25257,0.0
-14496,3853,25099,0.0
-14467,3526,25019,0.0
-14469,3209,24991,0.0
-14442,2886,24911,0.0
-14397,2564,24800,0.0
-14396,2252,24765,0.0
-14365,1935,24675,0.0
-14340,1623,24595,0.0
-14331,1315,24541,0.0
-14315,1007,24474,0.0
-14306,701,24419,0.0
-14277,395,24327,0.0
-14237,93,24217,0.0
-14254,-208,24201,0.0
-14238,-508,24130,0.0
-14049,-796,23764,0.0
-14502,-1127,24481,0.0
-14912,-1470,25124,0.0
-15762,-1883,26501,2.0
-15918,-2233,26708,2.0
-16413,-2644,27477,2.0
-16597,-3019,27723,2.0
-16871,-3417,28118,2.0
-16919,-3777,28131,2.0
-17039,-4155,28262,2.0
-17167,-4540,28405,2.0
-17206,-4904,28399,2.0
-17153,-5242,28239,2.0
-17283,-5636,28380,2.0
-17175,-5953,28125,2.0
-17182,-6308,28060,2.0
-16841,-6527,27427,2.0
-16909,-6899,27458,2.0
-17064,-7310,27629,2.0
-17266,-7749,27873,2.0
-17471,-8197,28118,2.0
-17554,-8595,28163,2.0
-17527,-8939,28030,2.0
-17439,-9250,27799,2.0
-17290,-9523,27471,2.0
0,0,0,0.0
-17857,-10565,28179,2.0
-17889,-10948,28129,2.0
0,0,0,0.0
-17714,-11565,27652,2.0
-17572,-11833,27329,2.0
-17443,-12102,27023,2.0
-17349,-12393,26774,2.0
-17920,-13167,27543,2.0
-17924,-13539,27439,2.0
-17813,-13820,27155,2.0
-17732,-14123,26917,2.0
-17587,-14370,26584,2.0
-17540,-14694,26396,2.0
-17262,-14817,25858,2.0
-17221,-15139,25680,2.0
-16982,-15282,25204,2.0
-16830,-15495,24861,2.0
-16733,-15755,24597,2.0
-16542,-15920,24194,2.0
-16432,-16159,23911,2.0
-16195,-16265,23443,2.0
-15958,-16363,22977,2.0
-15658,-16387,22424,2.0
-15300,-16336,21791,0.0
-14923,-16251,21134,0.0
-14691,-16312,20686,0.0
-14579,-16498,20406,0.0
-14714,-16967,20472,0.0
-14792,-17376,20455,0.0
-14793,-17696,20326,0.0
-14853,-18090,20278,0.0
-14916,-18493,20231,0.0
-14954,-18867,20146,0.0
-14994,-19247,20062,0.0
-15055,-19656,20001,0.0
-15109,-20062,19929,0.0
-15109,-20399,19783,0.0
-15187,-20844,19736,0.0
-15235,-21251,19645,0.0
-15273,-21650,19540,0.0
-15328,-22075,19451,0.0
-15410,-22546,19395,0.0
-15440,-22945,19269,0.0
-15508,-23404,19186,0.0
-15834,-24263,19415,0.0
-15840,-24643,19247,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-1009,-2052,974,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-82,-178,75,0.0
-91,-199,81,0.0
-101,-224,88,0.0
-105,-236,90,0.0
-143,-323,119,0.0
-158,-362,129,0.0
-153,-357,123,0.0
-147,-347,115,0.0
-148,-353,113,0.0
-145,-351,107,0.0
-142,-347,102,0.0
-139,-346,97,0.0
-138,-346,93,0.0
-135,-344,89,0.0
-132,-342,84,0.0
-134,-350,83,0.0
-135,-358,80,0.0
-133,-356,76,0.0
-136,-371,75,0.0
0,0,0,0.0
-22458,46672,38455,0.0
-22611,46105,38832,0.0
-22469,44946,38696,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-18724,33313,32729,0.0
0,0,0,0.0
-18662,31897,32758,0.0
-18539,31050,32605,0.0
-18247,29941,32150,0.0
-18155,29181,32044,0.0
-18058,28427,31927,0.0
-18053,27828,31969,0.0
-17944,27079,31825,0.0
-17475,25811,31036,0.0
-17557,25377,31225,0.0
-17538,24799,31230,0.0
-17313,23944,30865,0.0
-17410,23545,31074,0.0
-17304,22877,30917,0.0
-16968,21923,30346,0.0
0,0,0,0.0
0,0,0,0.0
-16722,20127,29983,0.0
0,0,0,0.0
-17114,19616,30729,0.0
-17106,19120,30733,0.0
-17244,18790,30996,0.0
-18766,19926,33749,0.0
-18706,19346,33655,0.0
-18667,18795,33598,0.0
-18568,18191,33429,0.0
-18536,17660,33380,0.0
-18475,17108,33275,0.0
-18443,16590,33222,0.0
-18347,16021,33050,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-18036,13431,32477,0.0
0,0,0,0.0
-17914,12441,32242,0.0
0,0,0,0.0
0,0,0,0.0
-17701,10983,31820,0.0
0,0,0,0.0
-17630,10082,31658,0.0
0,0,0,0.0
-17571,9206,31513,0.0
-17840,8923,31975,0.0
-18153,8649,32511,0.0
-14338,6494,25658,0.0
-14301,6143,25571,0.0
-14307,5813,25560,0.0
-14290,5475,25505,0.0
-14237,5126,25386,0.0
-14219,4794,25326,0.0
-14167,4454,25206,0.0
-14154,4128,25156,0.0
-14125,3800,25075,0.0
