//X,Y,Z,Classification
0,0,0,0.0
-23155,47077,38481,0.0
-23430,46744,39059,0.0
0,0,0,0.0
-934,1795,1567,0.0
-1120,2110,1884,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-19360,33063,32957,0.0
-655,1097,1119,0.0
-698,1146,1195,0.0
-741,1192,1270,0.0
-795,1252,1364,0.0
-18708,28855,32164,0.0
-18810,28410,32393,0.0
-18626,27545,32129,0.0
-18151,26276,31358,0.0
-1050,1488,1818,0.0
0,0,0,0.0
0,0,0,0.0
-18004,23872,31270,0.0
-20176,26155,35083,0.0
-17546,22232,30544,0.0
-17546,21721,30573,0.0
-17437,21085,30412,0.0
0,0,0,0.0
-17371,20020,30347,0.0
-17664,19864,30883,0.0
-17896,19628,31309,0.0
-17784,19016,31131,0.0
-19326,20139,33849,0.0
-19323,19615,33860,0.0
0,0,0,0.0
0,0,0,0.0
-19078,17846,33468,0.0
0,0,0,0.0
0,0,0,0.0
-18933,16238,33233,0.0
0,0,0,0.0
0,0,0,0.0
-18778,14677,32965,0.0
0,0,0,0.0
-18629,13632,32694,0.0
0,0,0,0.0
-18468,12607,32397,0.0
-10944,7205,19193,0.0
-853,540,1495,0.0
-12531,7646,21959,0.0
-10880,6379,19057,0.0
-11100,6245,19433,0.0
-10859,5854,19001,0.0
-10777,5556,18846,0.0
-11047,5438,19306,0.0
-11264,5284,19671,0.0
-12453,5555,21729,0.0
-12427,5259,21670,0.0
-9545,3821,16628,0.0
-9542,3604,16609,0.0
-9531,3384,16574,0.0
-9544,3174,16579,0.0
-9551,2963,16573,0.0
-9544,2748,16543,0.0
-9550,2538,16535,0.0
-9553,2329,16522,0.0
-9703,2152,16759,0.0
-9748,1948,16815,0.0
-9553,1701,16456,0.0
-9558,1494,16442,0.0
-9552,1287,16408,0.0
-9556,1081,16391,0.0
-9564,877,16379,0.0
-9559,672,16344,0.0
-9561,468,16321,0.0
-9562,264,16294,0.0
-9564,61,16268,0.0
-9567,-140,16243,0.0
-9575,-342,16228,0.0
-9600,-545,16239,0.0
-9584,-745,16180,0.0
-9575,-944,16132,0.0
-9563,-1143,16079,0.0
-9569,-1343,16055,0.0
-9566,-1541,16015,0.0
-9579,-1742,16001,0.0
-9583,-1941,15972,0.0
-9582,-2139,15932,0.0
-9573,-2334,15880,0.0
-9588,-2536,15864,0.0
-9585,-2732,15820,0.0
-9583,-2929,15776,0.0
-9583,-3125,15736,0.0
-9596,-3326,15716,0.0
-9595,-3522,15671,0.0
-9599,-3720,15632,0.0
-9601,-3917,15591,0.0
-9600,-4113,15546,0.0
-9597,-4307,15493,0.0
-9593,-4501,15441,0.0
-9596,-4698,15397,0.0
-9597,-4894,15348,0.0
-9605,-5094,15312,0.0
-9596,-5285,15247,0.0
-9601,-5484,15203,0.0
-9610,-5685,15165,0.0
-9603,-5877,15100,0.0
-9595,-6068,15034,0.0
-9597,-6267,14983,0.0
-9596,-6461,14923,0.0
-9607,-6666,14884,0.0
-9603,-6859,14820,0.0
-9613,-7063,14775,0.0
-9621,-7267,14729,0.0
-9617,-7462,14661,0.0
-9619,-7661,14603,0.0
-9664,-7896,14607,0.0
-9689,-8116,14580,0.0
-9618,-8256,14409,0.0
-9626,-8462,14354,0.0
-9615,-8652,14271,0.0
-9626,-8862,14219,0.0
-9624,-9062,14148,0.0
-9631,-9270,14088,0.0
-9629,-9469,14013,0.0
-9634,-9675,13946,0.0
-9630,-9875,13867,0.0
-9640,-10089,13807,0.0
-9866,-10534,14051,0.0
-9665,-10524,13688,0.0
-9651,-10715,13590,0.0
-9651,-10922,13510,0.0
-9654,-11133,13433,0.0
-9651,-11337,13346,0.0
-9654,-11549,13265,0.0
-9652,-11757,13178,0.0
-9651,-11966,13090,0.0
-9650,-12175,13000,0.0
-9654,-12392,12917,0.0
-9662,-12616,12836,0.0
-9666,-12834,12750,0.0
-9662,-13044,12650,0.0
-9666,-13265,12561,0.0
-9670,-13490,12470,0.0
-9668,-13705,12369,0.0
-9672,-13930,12274,0.0
-9676,-14156,12178,0.0
-9667,-14366,12064,0.0
-9677,-14605,11973,0.0
-9669,-14816,11856,0.0
-9676,-15054,11758,0.0
-9682,-15290,11655,0.0
-9695,-15539,11558,0.0
-9684,-15753,11433,0.0
-9697,-16007,11332,0.0
-9700,-16244,11218,0.0
-9699,-16480,11099,0.0
-9698,-16713,10976,0.0
-9645,-16861,10795,0.0
-11938,-21164,13207,0.0
-11790,-21198,12889,0.0
-11695,-21320,12629,0.0
-1013,-1873,1080,0.0
0,0,0,0.0
-885,-1683,920,0.0
-1001,-1928,1026,0.0
-1011,-1974,1021,0.0
-979,-1939,975,0.0
-1015,-2035,995,0.0
-963,-1959,930,0.0
-709,-1462,674,0.0
-77,-162,73,0.0
-75,-160,69,0.0
-84,-181,76,0.0
-85,-187,76,0.0
-86,-190,75,0.0
-99,-223,84,0.0
-126,-286,105,0.0
-145,-332,118,0.0
-146,-338,116,0.0
-139,-329,109,0.0
-142,-339,108,0.0
-136,-330,101,0.0
-130,-318,94,0.0
-130,-322,91,0.0
-129,-323,88,0.0
-131,-334,87,0.0
-126,-325,80,0.0
-127,-333,78,0.0
-126,-333,74,0.0
-123,-331,71,0.0
-126,-344,69,0.0
0,0,0,0.0
-22623,47016,38738,0.0
-22748,46386,39068,0.0
-22673,45356,39049,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-994,1842,1731,0.0
-19189,34825,33469,0.0
-593,1057,1038,0.0
0,0,0,0.0
-1179,2016,2070,0.0
-18660,31251,32817,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-415,641,736,0.0
-18267,27566,32396,0.0
-17623,26030,31299,0.0
-17727,25622,31527,0.0
-17677,24995,31477,0.0
-17446,24129,31104,0.0
-17636,23851,31478,0.0
-19666,25999,35138,0.0
-17081,22069,30550,0.0
-805,1017,1442,0.0
-808,996,1448,0.0
-1136,1368,2038,0.0
-16925,19883,30369,0.0
-16938,19414,30414,0.0
-17205,19231,30911,0.0
-18931,20628,34029,0.0
-558,593,1005,0.0
-479,496,863,0.0
-18741,18868,33729,0.0
0,0,0,0.0
-18602,17723,33497,0.0
0,0,0,0.0
0,0,0,0.0
-18304,15984,32974,0.0
-18406,15592,33158,0.0
-18351,15070,33059,0.0
0,0,0,0.0
-18133,13962,32657,0.0
-1364,1015,2457,0.0
-1290,929,2324,0.0
-18021,12516,32434,0.0
0,0,0,0.0
0,0,0,0.0
-11015,6834,19799,0.0
-10779,6425,19366,0.0
-12183,6967,21878,0.0
-12251,6711,21986,0.0
-10741,5627,19264,0.0
-10875,5438,19491,0.0
-11180,5327,20023,0.0
-12119,5489,21686,0.0
-12110,5202,21654,0.0
-9562,3885,17084,0.0
-9529,3650,17006,0.0
-9525,3430,16984,0.0
-9525,3212,16966,0.0
-9528,2995,16955,0.0
-9537,2782,16950,0.0
-9536,2565,16929,0.0
-9536,2351,16908,0.0
-9538,2138,16890,0.0
-9538,1925,16869,0.0
-9551,1715,16868,0.0
-9537,1501,16820,0.0
-9535,1291,16791,0.0
-9542,1081,16778,0.0
-9547,873,16760,0.0
-9545,665,16730,0.0
-9551,457,16712,0.0
-9545,250,16675,0.0
-9544,43,16642,0.0
-9556,-162,16634,0.0
-9557,-368,16604,0.0
