//X,Y,Z,Classification
-5224,10824,8654,0.0
-5323,10822,8847,0.0
-5406,10787,9014,0.0
-5494,10756,9188,0.0
-5581,10720,9360,0.0
-5670,10682,9535,0.0
-5743,10613,9684,0.0
-5751,10422,9722,0.0
-5700,10129,9659,0.0
-5643,9831,9584,0.0
-5607,9576,9545,0.0
-5561,9310,9489,0.0
-5521,9058,9440,0.0
-5478,8805,9384,0.0
-5449,8581,9352,0.0
-5416,8355,9313,0.0
-5375,8120,9258,0.0
-5342,7901,9216,0.0
-5306,7681,9167,0.0
-5280,7481,9136,0.0
-5241,7265,9079,0.0
-5211,7067,9041,0.0
-5190,6882,9016,0.0
-5156,6685,8966,0.0
-5133,6504,8935,0.0
-5104,6319,8893,0.0
-5077,6140,8856,0.0
-5051,5964,8818,0.0
-5030,5797,8788,0.0
-4995,5618,8735,0.0
-4973,5455,8701,0.0
-4953,5297,8671,0.0
-4932,5140,8640,0.0
-4916,4991,8615,0.0
-4894,4836,8579,0.0
-2418,2325,4240,0.0
-2415,2260,4239,0.0
-2404,2187,4221,0.0
-2405,2125,4222,0.0
-2398,2056,4211,0.0
-2390,1989,4196,0.0
-2384,1924,4186,0.0
-2376,1857,4172,0.0
-2369,1793,4160,0.0
-2365,1731,4151,0.0
-2358,1668,4139,0.0
-2357,1609,4135,0.0
-2348,1546,4118,0.0
-2343,1485,4107,0.0
-2337,1426,4097,0.0
-2335,1369,4090,0.0
-2328,1309,4077,0.0
-2333,1257,4082,0.0
-2319,1195,4056,0.0
-2314,1139,4046,0.0
-2316,1086,4044,0.0
-2312,1031,4036,0.0
-2303,974,4017,0.0
-2305,923,4016,0.0
-2299,868,4002,0.0
-2295,814,3990,0.0
-2294,762,3986,0.0
-2288,709,3972,0.0
-2285,658,3963,0.0
-2284,606,3955,0.0
-2283,555,3948,0.0
-2282,506,3941,0.0
-2275,454,3926,0.0
-2277,404,3921,0.0
-2276,355,3916,0.0
-2269,305,3897,0.0
-2268,256,3890,0.0
-2268,208,3884,0.0
-2265,159,3873,0.0
-2263,110,3863,0.0
-2262,62,3854,0.0
-2264,14,3852,0.0
-2261,-33,3840,0.0
-2259,-81,3830,0.0
-2255,-128,3817,0.0
-2259,-175,3813,0.0
-2255,-223,3800,0.0
-2252,-269,3788,0.0
-2254,-316,3783,0.0
-2250,-363,3768,0.0
