//X,Y,Z,Classification
-24021.0,49765.0,39792.0,0.0
0.0,0.0,0.0,0.0
-23654.0,47191.0,39433.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-22976.0,43283.0,38635.0,0.0
-19947.0,36856.0,33631.0,0.0
-19857.0,35983.0,33565.0,0.0
-19748.0,35091.0,33464.0,0.0
-19901.0,34670.0,33802.0,0.0
-19333.0,33018.0,32912.0,0.0
-19278.0,32270.0,32888.0,0.0
-19036.0,31229.0,32544.0,0.0
-19298.0,31020.0,33056.0,0.0
-18676.0,29409.0,32050.0,0.0
-18701.0,28843.0,32151.0,0.0
0.0,0.0,0.0,0.0
-18505.0,27366.0,31920.0,0.0
-20797.0,30106.0,35930.0,0.0
-18074.0,25606.0,31270.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-17812.0,23619.0,30938.0,0.0
-18079.0,23437.0,31437.0,0.0
-18722.0,23721.0,32590.0,0.0
-18228.0,22565.0,31760.0,0.0
-18255.0,22074.0,31840.0,0.0
-19804.0,23383.0,34571.0,0.0
-19758.0,22770.0,34518.0,0.0
-19637.0,22082.0,34331.0,0.0
-19539.0,21431.0,34183.0,0.0
-19504.0,20857.0,34144.0,0.0
-19390.0,20206.0,33962.0,0.0
-19328.0,19620.0,33869.0,0.0
-19260.0,19035.0,33765.0,0.0
-19178.0,18445.0,33634.0,0.0
-19098.0,17864.0,33503.0,0.0
-18998.0,17274.0,33335.0,0.0
-18936.0,16727.0,33233.0,0.0
-18857.0,16171.0,33098.0,0.0
-18815.0,15656.0,33027.0,0.0
-18733.0,15113.0,32886.0,0.0
-18662.0,14586.0,32760.0,0.0
-14682.0,11108.0,25771.0,0.0
-13348.0,9768.0,23427.0,0.0
-13324.0,9422.0,23379.0,0.0
-13285.0,9069.0,23306.0,0.0
-13249.0,8722.0,23236.0,0.0
-13201.0,8372.0,23143.0,0.0
-13171.0,8037.0,23081.0,0.0
-13143.0,7707.0,23023.0,0.0
-13119.0,7381.0,22968.0,0.0
-13082.0,7052.0,22892.0,0.0
-13044.0,6725.0,22809.0,0.0
-13010.0,6405.0,22736.0,0.0
-12987.0,6093.0,22681.0,0.0
-12983.0,5791.0,22656.0,0.0
-12922.0,5468.0,22531.0,0.0
-12912.0,5169.0,22495.0,0.0
