//X,Y,Z,Classification
-24028.0,49780.0,39804.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-19888.0,37466.0,33443.0,0.0
-19923.0,36812.0,33591.0,0.0
-19814.0,35904.0,33493.0,0.0
-19882.0,35328.0,33691.0,0.0
-19237.0,33514.0,32675.0,0.0
-19385.0,33106.0,33000.0,0.0
0.0,0.0,0.0,0.0
-19200.0,31498.0,32825.0,0.0
-19222.0,30897.0,32927.0,0.0
-18659.0,29383.0,32023.0,0.0
-18685.0,28819.0,32124.0,0.0
-18577.0,28060.0,31993.0,0.0
-18539.0,27416.0,31979.0,0.0
-18729.0,27112.0,32356.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-17900.0,23736.0,31091.0,0.0
-18077.0,23435.0,31434.0,0.0
-18110.0,22945.0,31524.0,0.0
-18231.0,22570.0,31769.0,0.0
-1059.0,1281.0,1848.0,0.0
-19850.0,23436.0,34650.0,0.0
0.0,0.0,0.0,0.0
-19571.0,22007.0,34217.0,0.0
-19606.0,21504.0,34300.0,0.0
-19465.0,20815.0,34075.0,0.0
-19357.0,20172.0,33903.0,0.0
-19280.0,19570.0,33785.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-18957.0,16746.0,33271.0,0.0
-18857.0,16171.0,33098.0,0.0
-18852.0,15686.0,33093.0,0.0
0.0,0.0,0.0,0.0
-18701.0,14617.0,32829.0,0.0
-18655.0,14115.0,32745.0,0.0
-18633.0,13635.0,32702.0,0.0
-18429.0,13032.0,32337.0,0.0
-15507.0,10586.0,27204.0,0.0
-15044.0,9904.0,26382.0,0.0
-15009.0,9518.0,26312.0,0.0
-14948.0,9121.0,26194.0,0.0
-14936.0,8757.0,26163.0,0.0
-14872.0,8368.0,26038.0,0.0
-14852.0,8006.0,25988.0,0.0
-14812.0,7636.0,25902.0,0.0
-14753.0,7262.0,25781.0,0.0
-14733.0,6911.0,25729.0,0.0
-14687.0,6551.0,25629.0,0.0
-14667.0,6206.0,25573.0,0.0
-14616.0,5851.0,25464.0,0.0
-14596.0,5513.0,25406.0,0.0
-14559.0,5169.0,25317.0,0.0
-14518.0,4829.0,25220.0,0.0
-14493.0,4496.0,25150.0,0.0
-14474.0,4168.0,25091.0,0.0
-14454.0,3842.0,25027.0,0.0
-14424.0,3516.0,24943.0,0.0
-14391.0,3192.0,24855.0,0.0
-14383.0,2875.0,24809.0,0.0
-14359.0,2557.0,24736.0,0.0
-14336.0,2242.0,24661.0,0.0
-14315.0,1929.0,24588.0,0.0
-14289.0,1617.0,24507.0,0.0
-14544.0,1333.0,24906.0,0.0
-15061.0,1058.0,25749.0,0.0
-14956.0,733.0,25527.0,0.0
-15304.0,423.0,26077.0,0.0
-16090.0,105.0,27369.0,2.0
-18754.0,-274.0,31841.0,2.0
-18867.0,-674.0,31974.0,2.0
-18962.0,-1076.0,32074.0,2.0
-18952.0,-1472.0,31995.0,2.0
-19017.0,-1876.0,32039.0,2.0
-19084.0,-2280.0,32087.0,2.0
-19225.0,-2698.0,32256.0,2.0
-19506.0,-3143.0,32654.0,2.0
-19669.0,-3577.0,32855.0,2.0
-19532.0,-3957.0,32553.0,2.0
-19385.0,-4327.0,32231.0,2.0
-19285.0,-4702.0,31987.0,2.0
-19182.0,-5073.0,31740.0,2.0
-19128.0,-5452.0,31571.0,2.0
-19111.0,-5840.0,31461.0,2.0
-19075.0,-6221.0,31320.0,2.0
-19109.0,-6624.0,31292.0,2.0
-19051.0,-6993.0,31111.0,2.0
-19101.0,-7403.0,31107.0,2.0
-19092.0,-7789.0,31003.0,2.0
0.0,0.0,0.0,0.0
-19249.0,-8639.0,31075.0,2.0
-19347.0,-9078.0,31137.0,2.0
-19363.0,-9480.0,31065.0,2.0
-19382.0,-9885.0,30997.0,2.0
-19283.0,-10228.0,30738.0,2.0
-19380.0,-10675.0,30793.0,2.0
-19416.0,-11091.0,30746.0,2.0
-19315.0,-11427.0,30478.0,2.0
-19306.0,-11816.0,30357.0,2.0
-19296.0,-12204.0,30233.0,2.0
0.0,0.0,0.0,0.0
-19430.0,-13084.0,30219.0,2.0
-19564.0,-13574.0,30309.0,2.0
0.0,0.0,0.0,0.0
-19856.0,-14590.0,30520.0,2.0
0.0,0.0,0.0,0.0
-19880.0,-15424.0,30306.0,2.0
-19776.0,-15751.0,30021.0,2.0
-19673.0,-16074.0,29736.0,2.0
0.0,0.0,0.0,0.0
-19332.0,-16595.0,28961.0,2.0
-19344.0,-17005.0,28845.0,2.0
-19307.0,-17374.0,28656.0,2.0
0.0,0.0,0.0,0.0
-19192.0,-18069.0,28210.0,2.0
0.0,0.0,0.0,0.0
-19422.0,-19099.0,28262.0,2.0
-16586.0,-16658.0,24011.0,0.0
-16091.0,-16501.0,23171.0,0.0
-15556.0,-16281.0,22279.0,0.0
-15277.0,-16311.0,21758.0,0.0
-15338.0,-16703.0,21722.0,0.0
-15026.0,-16683.0,21158.0,0.0
-14738.0,-16680.0,20631.0,0.0
-14689.0,-16939.0,20438.0,0.0
-14714.0,-17284.0,20346.0,0.0
-14749.0,-17644.0,20267.0,0.0
-14784.0,-18007.0,20184.0,0.0
-14830.0,-18386.0,20115.0,0.0
-14866.0,-18756.0,20027.0,0.0
-14907.0,-19134.0,19945.0,0.0
-14949.0,-19519.0,19862.0,0.0
-14995.0,-19910.0,19779.0,0.0
-15050.0,-20319.0,19705.0,0.0
-15085.0,-20703.0,19603.0,0.0
-15148.0,-21130.0,19533.0,0.0
-15182.0,-21521.0,19423.0,0.0
-51.0,-74.0,65.0,0.0
-53.0,-78.0,68.0,0.0
-51.0,-76.0,64.0,0.0
-57.0,-87.0,71.0,0.0
-58.0,-89.0,71.0,0.0
-60.0,-95.0,74.0,0.0
-68.0,-107.0,82.0,0.0
-67.0,-107.0,80.0,0.0
-60.0,-97.0,71.0,0.0
-75.0,-124.0,88.0,0.0
-68.0,-114.0,79.0,0.0
-74.0,-127.0,85.0,0.0
-77.0,-133.0,87.0,0.0
-75.0,-133.0,86.0,0.0
-86.0,-155.0,96.0,0.0
-78.0,-141.0,85.0,0.0
-83.0,-152.0,91.0,0.0
-87.0,-161.0,93.0,0.0
-84.0,-159.0,89.0,0.0
-85.0,-162.0,88.0,0.0
-88.0,-172.0,91.0,0.0
-84.0,-165.0,86.0,0.0
-91.0,-181.0,91.0,0.0
-91.0,-184.0,89.0,0.0
-93.0,-190.0,90.0,0.0
-89.0,-185.0,85.0,0.0
-94.0,-197.0,88.0,0.0
-95.0,-203.0,87.0,0.0
-94.0,-203.0,85.0,0.0
-95.0,-207.0,84.0,0.0
-98.0,-218.0,85.0,0.0
-101.0,-227.0,86.0,0.0
-112.0,-254.0,93.0,0.0
-117.0,-269.0,96.0,0.0
-118.0,-275.0,94.0,0.0
-114.0,-269.0,89.0,0.0
-112.0,-267.0,85.0,0.0
-107.0,-261.0,80.0,0.0
-105.0,-257.0,75.0,0.0
-108.0,-267.0,75.0,0.0
-104.0,-263.0,71.0,0.0
-102.0,-260.0,67.0,0.0
-102.0,-263.0,65.0,0.0
-101.0,-265.0,63.0,0.0
-101.0,-268.0,61.0,0.0
-100.0,-270.0,57.0,0.0
-104.0,-283.0,56.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-19329.0,37203.0,33469.0,0.0
-19388.0,36596.0,33654.0,0.0
0.0,0.0,0.0,0.0
-19152.0,34758.0,33404.0,0.0
-18736.0,33333.0,32749.0,0.0
