//X,Y,Z,Classification
1745.0,13200.0,13005.0,0.0
1722.0,13064.0,13147.0,0.0
1704.0,12966.0,13329.0,0.0
1703.0,12990.0,13640.0,0.0
1693.0,12954.0,13897.0,0.0
1673.0,12832.0,14064.0,0.0
1659.0,12755.0,14283.0,0.0
1640.0,12635.0,14456.0,0.0
1626.0,12553.0,14676.0,0.0
1616.0,12499.0,14934.0,0.0
1536.0,11902.0,14535.0,0.0
1511.0,11728.0,14639.0,0.0
1588.0,12337.0,15741.0,0.0
1579.0,12276.0,16016.0,0.0
1568.0,12213.0,16292.0,0.0
1561.0,12162.0,16590.0,0.0
1548.0,12069.0,16841.0,0.0
1541.0,12016.0,17153.0,0.0
1531.0,11938.0,17437.0,0.0
1523.0,11867.0,17739.0,0.0
1515.0,11797.0,18051.0,0.0
1508.0,11730.0,18377.0,0.0
1500.0,11655.0,18699.0,0.0
1491.0,11569.0,19013.0,0.0
1485.0,11499.0,19365.0,0.0
1478.0,11418.0,19709.0,0.0
1473.0,11345.0,20077.0,0.0
1464.0,11248.0,20415.0,0.0
1457.0,11156.0,20773.0,0.0
1459.0,11128.0,21267.0,0.0
1459.0,11078.0,21737.0,0.0
1665.0,12581.0,25358.0,0.0
1652.0,12414.0,25713.0,0.0
1623.0,12123.0,25819.0,0.0
1631.0,12101.0,26511.0,0.0
1598.0,11771.0,26540.0,0.0
1708.0,12479.0,28976.0,0.0
1705.0,12345.0,29539.0,0.0
1641.0,11771.0,29043.0,0.0
1651.0,11724.0,29846.0,0.0
1638.0,11504.0,30238.0,0.0
1615.0,11203.0,30431.0,0.0
1661.0,11379.0,31968.0,0.0
1628.0,10990.0,31964.0,0.0
1587.0,10550.0,31795.0,0.0
0.0,0.0,0.0,0.0
1511.0,9711.0,31527.0,0.0
1481.0,9336.0,31516.0,0.0
1434.0,8859.0,31135.0,0.0
1416.0,8556.0,31352.0,0.0
1412.0,8326.0,31854.0,0.0
1419.0,8158.0,32650.0,0.0
1426.0,7966.0,33412.0,0.0
1177.0,6381.0,28104.0,0.0
1177.0,6177.0,28629.0,0.0
1153.0,5839.0,28553.0,0.0
1129.0,5497.0,28445.0,0.0
1103.0,5153.0,28303.0,0.0
1083.0,4831.0,28253.0,0.0
1061.0,4499.0,28136.0,0.0
1040.0,4177.0,28059.0,0.0
1021.0,3854.0,27963.0,0.0
1000.0,3533.0,27849.0,0.0
982.0,3215.0,27738.0,0.0
966.0,2909.0,27702.0,0.0
949.0,2597.0,27603.0,0.0
932.0,2289.0,27504.0,0.0
917.0,1983.0,27392.0,0.0
903.0,1683.0,27340.0,0.0
888.0,1383.0,27265.0,0.0
875.0,1085.0,27173.0,0.0
861.0,788.0,27044.0,0.0
796.0,463.0,25279.0,0.0
788.0,191.0,25261.0,0.0
781.0,-81.0,25285.0,0.0
816.0,-372.0,26668.0,0.0
1010.0,-824.0,33264.0,1.0
999.0,-1179.0,33167.0,1.0
997.0,-1546.0,33357.0,1.0
998.0,-1920.0,33588.0,1.0
1000.0,-2303.0,33865.0,1.0
1005.0,-2696.0,34196.0,1.0
1002.0,-3072.0,34250.0,1.0
997.0,-3441.0,34218.0,1.0
994.0,-3813.0,34212.0,1.0
989.0,-4176.0,34117.0,1.0
983.0,-4527.0,33949.0,1.0
977.0,-4876.0,33783.0,1.0
973.0,-5226.0,33641.0,1.0
969.0,-5571.0,33476.0,1.0
967.0,-5925.0,33378.0,1.0
964.0,-6265.0,33205.0,1.0
964.0,-6615.0,33104.0,1.0
963.0,-6954.0,32943.0,1.0
965.0,-7312.0,32882.0,1.0
969.0,-7674.0,32835.0,1.0
972.0,-8026.0,32744.0,1.0
977.0,-8392.0,32716.0,1.0
986.0,-8780.0,32753.0,1.0
995.0,-9164.0,32769.0,1.0
1004.0,-9549.0,32781.0,1.0
1013.0,-9934.0,32782.0,1.0
1026.0,-10341.0,32845.0,1.0
1037.0,-10729.0,32838.0,1.0
1049.0,-11127.0,32851.0,1.0
1060.0,-11506.0,32803.0,1.0
1072.0,-11885.0,32751.0,1.0
1083.0,-12244.0,32638.0,1.0
1102.0,-12688.0,32745.0,1.0
1115.0,-13069.0,32678.0,1.0
1134.0,-13497.0,32719.0,1.0
1150.0,-13883.0,32653.0,1.0
1166.0,-14265.0,32571.0,1.0
1183.0,-14648.0,32490.0,1.0
1201.0,-15036.0,32412.0,1.0
1220.0,-15439.0,32364.0,1.0
1242.0,-15859.0,32343.0,1.0
1265.0,-16284.0,32324.0,1.0
1290.0,-16736.0,32347.0,1.0
1317.0,-17182.0,32350.0,1.0
1345.0,-17659.0,32402.0,1.0
1365.0,-18002.0,32200.0,1.0
1393.0,-18448.0,32178.0,1.0
1425.0,-18942.0,32232.0,1.0
1450.0,-19334.0,32100.0,1.0
1474.0,-19687.0,31903.0,1.0
1491.0,-19950.0,31562.0,1.0
1519.0,-20341.0,31427.0,1.0
1547.0,-20728.0,31282.0,1.0
1572.0,-21055.0,31042.0,1.0
1608.0,-21537.0,31028.0,1.0
1664.0,-22252.0,31331.0,1.0
1723.0,-23011.0,31672.0,1.0
1786.0,-23811.0,32042.0,1.0
1855.0,-24660.0,32446.0,1.0
1917.0,-25419.0,32707.0,1.0
1420.0,-18774.0,23628.0,0.0
1416.0,-18653.0,22962.0,0.0
1409.0,-18497.0,22275.0,0.0
1407.0,-18380.0,21656.0,0.0
1402.0,-18244.0,21032.0,0.0
1429.0,-18519.0,20888.0,0.0
1465.0,-18884.0,20844.0,0.0
1603.0,-20559.0,22206.0,0.0
1644.0,-20962.0,22158.0,0.0
1682.0,-21330.0,22065.0,0.0
1725.0,-21747.0,22017.0,0.0
5.0,-75.0,74.0,0.0
6.0,-81.0,78.0,0.0
8.0,-99.0,94.0,0.0
7.0,-92.0,85.0,0.0
7.0,-98.0,89.0,0.0
7.0,-99.0,88.0,0.0
8.0,-106.0,92.0,0.0
8.0,-106.0,91.0,0.0
9.0,-113.0,94.0,0.0
9.0,-116.0,95.0,0.0
10.0,-124.0,99.0,0.0
10.0,-124.0,96.0,0.0
11.0,-128.0,97.0,0.0
12.0,-139.0,103.0,0.0
12.0,-147.0,107.0,0.0
12.0,-145.0,103.0,0.0
13.0,-150.0,104.0,0.0
11.0,-136.0,92.0,0.0
13.0,-150.0,100.0,0.0
14.0,-163.0,105.0,0.0
14.0,-164.0,104.0,0.0
16.0,-176.0,109.0,0.0
16.0,-181.0,110.0,0.0
17.0,-189.0,111.0,0.0
18.0,-195.0,112.0,0.0
19.0,-203.0,114.0,0.0
20.0,-205.0,112.0,0.0
20.0,-216.0,115.0,0.0
21.0,-213.0,110.0,0.0
22.0,-231.0,117.0,0.0
23.0,-232.0,114.0,0.0
23.0,-235.0,112.0,0.0
23.0,-230.0,107.0,0.0
25.0,-248.0,112.0,0.0
25.0,-244.0,107.0,0.0
26.0,-255.0,109.0,0.0
27.0,-256.0,105.0,0.0
26.0,-256.0,103.0,0.0
28.0,-265.0,103.0,0.0
29.0,-276.0,104.0,0.0
32.0,-300.0,109.0,0.0
33.0,-305.0,107.0,0.0
34.0,-308.0,105.0,0.0
35.0,-309.0,101.0,0.0
35.0,-306.0,97.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-22629.0,45268.0,38974.0,0.0
-22401.0,43958.0,38685.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-21622.0,38469.0,37795.0,0.0
-18718.0,32642.0,32788.0,0.0
-18642.0,31862.0,32721.0,0.0
-18476.0,30943.0,32493.0,0.0
-18661.0,30621.0,32881.0,0.0
-18109.0,29107.0,31963.0,0.0
-18136.0,28548.0,32064.0,0.0
-17866.0,27539.0,31637.0,0.0
0.0,0.0,0.0,0.0
-18253.0,26960.0,32418.0,0.0
-17528.0,25335.0,31173.0,0.0
-17594.0,24879.0,31330.0,0.0
-17504.0,24208.0,31206.0,0.0
-17282.0,23372.0,30845.0,0.0
-17575.0,23235.0,31402.0,0.0
-19510.0,25207.0,34894.0,0.0
-17020.0,21484.0,30467.0,0.0
-16934.0,20877.0,30339.0,0.0
-16903.0,20346.0,30309.0,0.0
-17047.0,20027.0,30589.0,0.0
-16849.0,19311.0,30254.0,0.0
-17117.0,19133.0,30753.0,0.0
-17249.0,18796.0,31006.0,0.0
-17252.0,18319.0,31026.0,0.0
-18765.0,19407.0,33760.0,0.0
-18702.0,18830.0,33660.0,0.0
-18654.0,18274.0,33582.0,0.0
-18599.0,17720.0,33492.0,0.0
-18506.0,17137.0,33332.0,0.0
-18450.0,16597.0,33235.0,0.0
-18405.0,16072.0,33157.0,0.0
-18341.0,15537.0,33042.0,0.0
-18269.0,15002.0,32909.0,0.0
-18209.0,14485.0,32798.0,0.0
-18203.0,14016.0,32784.0,0.0
0.0,0.0,0.0,0.0
-17994.0,12947.0,32394.0,0.0
-17985.0,12490.0,32369.0,0.0
-17959.0,12027.0,32310.0,0.0
-17917.0,11557.0,32222.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-13544.0,7747.0,24323.0,0.0
-13561.0,7428.0,24337.0,0.0
-13763.0,7210.0,24683.0,0.0
-14091.0,7048.0,25256.0,0.0
-14120.0,6728.0,25289.0,0.0
-14081.0,6378.0,25198.0,0.0
-14052.0,6036.0,25126.0,0.0
-14011.0,5693.0,25031.0,0.0
-13988.0,5360.0,24967.0,0.0
-13965.0,5029.0,24901.0,0.0
-13937.0,4699.0,24827.0,0.0
-13900.0,4370.0,24733.0,0.0
-13866.0,4045.0,24645.0,0.0
-13842.0,3724.0,24572.0,0.0
-12660.0,3121.0,22447.0,0.0
-12685.0,2843.0,22462.0,0.0
-12672.0,2557.0,22410.0,0.0
-12687.0,2279.0,22406.0,0.0
-12687.0,1997.0,22374.0,0.0
-12690.0,1717.0,22346.0,0.0
-12701.0,1439.0,22332.0,0.0
-12706.0,1162.0,22307.0,0.0
-12703.0,884.0,22264.0,0.0
-12809.0,613.0,22413.0,0.0
-13019.0,341.0,22742.0,0.0
-12715.0,58.0,22172.0,0.0
-12722.0,-216.0,22144.0,0.0
-12729.0,-490.0,22115.0,0.0
-12739.0,-763.0,22090.0,0.0
-12730.0,-1035.0,22030.0,0.0
-12731.0,-1306.0,21990.0,0.0
-12739.0,-1578.0,21957.0,0.0
-12736.0,-1849.0,21906.0,0.0
-12743.0,-2120.0,21870.0,0.0
-12755.0,-2392.0,21841.0,0.0
-12755.0,-2661.0,21791.0,0.0
-12759.0,-2931.0,21750.0,0.0
-12754.0,-3198.0,21688.0,0.0
-12767.0,-3470.0,21658.0,0.0
-12761.0,-3736.0,21593.0,0.0
-12773.0,-4007.0,21559.0,0.0
-12773.0,-4274.0,21502.0,0.0
-12809.0,-4553.0,21506.0,0.0
-12808.0,-4821.0,21445.0,0.0
-12775.0,-5075.0,21332.0,0.0
-12782.0,-5345.0,21282.0,0.0
-12792.0,-5614.0,21236.0,0.0
-12788.0,-5879.0,21168.0,0.0
-12788.0,-6144.0,21102.0,0.0
-12798.0,-6416.0,21054.0,0.0
-12802.0,-6684.0,20996.0,0.0
-12833.0,-6967.0,20978.0,0.0
-12839.0,-7238.0,20920.0,0.0
-12815.0,-7491.0,20811.0,0.0
-12806.0,-7753.0,20725.0,0.0
-12822.0,-8029.0,20678.0,0.0
-12824.0,-8298.0,20608.0,0.0
-12835.0,-8572.0,20549.0,0.0
-12840.0,-8844.0,20481.0,0.0
-12845.0,-9115.0,20412.0,0.0
-12850.0,-9387.0,20342.0,0.0
-12882.0,-9680.0,20311.0,0.0
-12853.0,-9929.0,20186.0,0.0
-12849.0,-10194.0,20095.0,0.0
-12841.0,-10458.0,20000.0,0.0
-12861.0,-10745.0,19946.0,0.0
-12853.0,-11009.0,19847.0,0.0
-12859.0,-11286.0,19768.0,0.0
-12858.0,-11557.0,19676.0,0.0
-12878.0,-11848.0,19616.0,0.0
-13050.0,-12284.0,19785.0,0.0
-12883.0,-12400.0,19438.0,0.0
-12889.0,-12682.0,19350.0,0.0
-12887.0,-12956.0,19251.0,0.0
-12894.0,-13239.0,19162.0,0.0
-12901.0,-13523.0,19071.0,0.0
-12895.0,-13796.0,18961.0,0.0
-12925.0,-14107.0,18901.0,0.0
-12914.0,-14375.0,18780.0,0.0
-12917.0,-14660.0,18677.0,0.0
-12917.0,-14942.0,18569.0,0.0
