//X,Y,Z,Classification
0,0,0,0.0
0,0,0,0.0
-23403,46691,39015,0.0
0,0,0,0.0
-23083,44329,38708,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-19180,33414,32577,0.0
-19226,32835,32730,0.0
-19115,31998,32612,0.0
-19047,31246,32562,0.0
-19236,30920,32950,0.0
-18659,29381,32020,0.0
-18590,28673,31960,0.0
-18327,27682,31562,0.0
0,0,0,0.0
-18727,27109,32352,0.0
-18010,25515,31159,0.0
-18012,24968,31206,0.0
-17904,24277,31060,0.0
-17897,23731,31085,0.0
-18090,23450,31455,0.0
-17975,22776,31291,0.0
0,0,0,0.0
0,0,0,0.0
-17354,20490,30294,0.0
0,0,0,0.0
-17335,19494,30307,0.0
-17244,18913,30168,0.0
-17644,18867,30888,0.0
-17740,18487,31073,0.0
-19239,19529,33714,0.0
-19190,18966,33642,0.0
-19136,18404,33559,0.0
-19080,17848,33471,0.0
-19015,17290,33366,0.0
-18934,16726,33231,0.0
-18820,16140,33034,0.0
-18813,15654,33025,0.0
-18617,15019,32682,0.0
-18669,14590,32771,0.0
-18571,14050,32597,0.0
-18546,13571,32548,0.0
-18462,13056,32396,0.0
-18418,12573,32311,0.0
-18347,12079,32177,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-17947,9254,31384,0.0
-18064,8894,31570,0.0
-14018,6576,24482,0.0
-14015,6252,24456,0.0
-13987,5918,24388,0.0
-13956,5587,24313,0.0
-13903,5250,24199,0.0
-13911,4939,24189,0.0
-13872,4614,24098,0.0
-13837,4293,24012,0.0
-13812,3978,23942,0.0
-13789,3665,23873,0.0
-13765,3355,23804,0.0
-13750,3049,23748,0.0
-13721,2742,23667,0.0
-13699,2439,23597,0.0
-13705,2143,23574,0.0
-13670,1842,23480,0.0
-13658,1546,23427,0.0
-13614,1249,23312,0.0
-13633,959,23308,0.0
-13576,665,23172,0.0
-13598,376,23170,0.0
-13585,88,23108,0.0
-13569,-198,23039,0.0
-13581,-484,23017,0.0
-13487,-764,22814,0.0
-13861,-1077,23401,0.0
-14161,-1396,23858,0.0
-14372,-1717,24165,0.0
-14325,-2010,24036,0.0
-14399,-2320,24107,0.0
-14355,-2611,23977,0.0
-14358,-2909,23929,0.0
-14356,-3205,23872,0.0
-14330,-3494,23770,0.0
-14310,-3785,23679,0.0
-14322,-4082,23639,0.0
-14243,-4352,23448,0.0
-14222,-4638,23352,0.0
-14249,-4939,23333,0.0
-14286,-5245,23330,0.0
-14314,-5547,23310,0.0
-14331,-5847,23272,0.0
-14314,-6131,23176,0.0
-14386,-6456,23224,0.0
-14351,-6733,23097,0.0
-14313,-7008,22964,0.0
-14320,-7303,22902,0.0
-14350,-7611,22876,0.0
-14356,-7908,22809,0.0
-14359,-8202,22738,0.0
-14383,-8510,22697,0.0
-14392,-8809,22631,0.0
-14419,-9118,22590,0.0
-14457,-9439,22567,0.0
-14461,-9737,22489,0.0
-14468,-10038,22415,0.0
-14502,-10358,22379,0.0
-14501,-10655,22289,0.0
-14533,-10977,22248,0.0
-14539,-11280,22166,0.0
-14593,-11622,22153,0.0
-14600,-11930,22068,0.0
-14557,-12195,21907,0.0
-14696,-12614,22016,0.0
-14684,-12908,21896,0.0
-14696,-13225,21813,0.0
-14727,-13558,21754,0.0
-14779,-13915,21725,0.0
-14820,-14262,21676,0.0
-14822,-14575,21568,0.0
-14826,-14892,21464,0.0
-14841,-15218,21370,0.0
-14904,-15598,21345,0.0
-15073,-16094,21468,0.0
-14907,-16232,21111,0.0
-14741,-16366,20755,0.0
-14392,-16288,20146,0.0
-14122,-16284,19648,0.0
-14153,-16625,19571,0.0
-14201,-16988,19513,0.0
-14243,-17347,19445,0.0
-14294,-17721,19387,0.0
-14327,-18076,19302,0.0
-14379,-18458,19239,0.0
-14390,-18790,19119,0.0
-14458,-19198,19070,0.0
-14496,-19571,18981,0.0
-14558,-19980,18918,0.0
-14621,-20396,18854,0.0
-14650,-20767,18742,0.0
-14677,-21138,18626,0.0
-14771,-21611,18591,0.0
-14793,-21983,18461,0.0
-14869,-22439,18395,0.0
-14927,-22873,18302,0.0
-15012,-23354,18240,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-968,-1968,934,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-82,-177,74,0.0
-94,-207,84,0.0
-96,-213,83,0.0
-110,-248,94,0.0
-138,-313,115,0.0
-155,-355,126,0.0
-150,-350,120,0.0
-147,-346,114,0.0
-149,-355,113,0.0
-144,-347,106,0.0
-140,-345,102,0.0
-138,-343,97,0.0
-133,-336,91,0.0
-134,-341,88,0.0
-132,-339,84,0.0
-133,-346,82,0.0
-132,-351,79,0.0
-133,-354,76,0.0
-135,-365,74,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-22078,42494,38229,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-18626,33138,32558,0.0
-18776,32745,32891,0.0
0,0,0,0.0
-18813,31509,33087,0.0
-18100,29699,31890,0.0
-18108,29105,31962,0.0
-18052,28416,31915,0.0
-18252,28135,32323,0.0
0,0,0,0.0
-17536,25902,31145,0.0
-17579,25408,31264,0.0
-17526,24782,31208,0.0
-17462,24150,31131,0.0
-17569,23760,31358,0.0
