//X,Y,Z,Classification
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-23277,45564,38920,0.0
0,0,0,0.0
-22848,43042,38420,0.0
0,0,0,0.0
0,0,0,0.0
-19647,34911,33293,0.0
0,0,0,0.0
0,0,0,0.0
-19315,32334,32953,0.0
-19162,31435,32759,0.0
0,0,0,0.0
0,0,0,0.0
-18665,28789,32090,0.0
-18755,28329,32300,0.0
-18605,27514,32093,0.0
-18096,26196,31262,0.0
-18140,25701,31386,0.0
-18087,25071,31336,0.0
-18012,24423,31246,0.0
-17945,23795,31168,0.0
-18011,23349,31320,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-17163,20265,29961,0.0
-17319,19961,30258,0.0
-17664,19864,30883,0.0
-17878,19609,31277,0.0
-17765,18997,31098,0.0
-19349,20163,33889,0.0
-19259,19550,33749,0.0
-19171,18947,33609,0.0
-19115,18383,33522,0.0
-19066,17835,33447,0.0
-19003,17279,33345,0.0
-18892,16688,33157,0.0
-18860,16175,33105,0.0
-18791,15636,32987,0.0
0,0,0,0.0
-18637,14566,32716,0.0
-18601,14074,32651,0.0
-18575,13593,32601,0.0
-18536,13107,32525,0.0
-18465,12605,32392,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-18036,9722,31560,0.0
-18087,9326,31628,0.0
-18548,9132,32415,0.0
-19045,8934,33259,0.0
-19530,8713,34080,0.0
0,0,0,0.0
-16977,6797,29576,0.0
-17359,6556,30214,0.0
-17344,6158,30160,0.0
-16892,5618,29344,0.0
-17233,5347,29904,0.0
-17224,4961,29857,0.0
-17160,4562,29711,0.0
-17139,4177,29638,0.0
-15385,3412,26572,0.0
-15373,3072,26516,0.0
-15339,2731,26422,0.0
-15321,2395,26353,0.0
-15296,2061,26273,0.0
-15263,1728,26176,0.0
-15249,1398,26113,0.0
-15237,1071,26051,0.0
-15226,746,25987,0.0
-15188,421,25879,0.0
-15174,98,25812,0.0
-15168,-222,25752,0.0
-15149,-541,25672,0.0
-15137,-858,25604,0.0
-15111,-1174,25510,0.0
-15096,-1489,25435,0.0
-15092,-1803,25373,0.0
-15072,-2115,25287,0.0
-15057,-2426,25207,0.0
-15060,-2738,25156,0.0
-15038,-3046,25061,0.0
-15032,-3355,24994,0.0
-15030,-3665,24931,0.0
-15028,-3975,24866,0.0
-15907,-4534,26256,2.0
-15877,-4852,26139,2.0
-15954,-5202,26197,2.0
-15921,-5519,26073,2.0
-15874,-5827,25925,2.0
-15877,-6154,25857,2.0
-15963,-6513,25922,2.0
-15891,-6808,25731,2.0
-15938,-7153,25730,2.0
-15936,-7477,25648,2.0
-16001,-7834,25672,2.0
-15977,-8148,25551,2.0
-15898,-8432,25343,2.0
-15935,-8777,25318,2.0
-15938,-9104,25237,2.0
-15928,-9422,25133,2.0
-15986,-9784,25137,2.0
-15973,-10102,25026,2.0
-15929,-10400,24866,2.0
-15972,-10755,24840,2.0
-16014,-11111,24811,2.0
0,0,0,0.0
0,0,0,0.0
-16064,-12133,24591,2.0
-16100,-12491,24545,2.0
-16084,-12810,24416,2.0
-16117,-13169,24362,2.0
-16127,-13510,24268,2.0
-16153,-13866,24199,2.0
-16205,-14246,24165,2.0
0,0,0,0.0
-16251,-14962,24004,2.0
-16270,-15318,23915,2.0
-16318,-15704,23867,2.0
-16323,-16051,23752,2.0
-16166,-16237,23402,2.0
-16054,-16462,23118,2.0
-17116,-17913,24513,0.0
-15815,-16886,22524,0.0
-15501,-16880,21952,0.0
-15533,-17246,21871,0.0
-15586,-17639,21817,0.0
-15613,-18004,21722,0.0
-15658,-18394,21653,0.0
-15711,-18795,21588,0.0
-15740,-19170,21489,0.0
-15778,-19560,21399,0.0
-15820,-19959,21313,0.0
-15869,-20369,21232,0.0
-15905,-20767,21131,0.0
-15968,-21203,21063,0.0
-16013,-21620,20967,0.0
-16071,-22057,20884,0.0
-16123,-22490,20791,0.0
-16166,-22915,20682,0.0
-16214,-23352,20577,0.0
-16277,-23814,20486,0.0
-16325,-24260,20373,0.0
-1015,-1531,1255,0.0
-1029,-1577,1262,0.0
-1069,-1663,1299,0.0
-1091,-1723,1313,0.0
-1052,-1688,1256,0.0
-1038,-1690,1226,0.0
-1043,-1724,1220,0.0
-1013,-1698,1173,0.0
-1028,-1746,1175,0.0
-1036,-1787,1174,0.0
-1030,-1800,1153,0.0
-1043,-1849,1154,0.0
-1005,-1809,1100,0.0
-1010,-1843,1091,0.0
-1029,-1902,1097,0.0
-991,-1858,1044,0.0
-1005,-1909,1044,0.0
-1009,-1945,1034,0.0
-66,-130,68,0.0
-64,-128,64,0.0
-79,-159,77,0.0
-74,-153,72,0.0
-75,-156,71,0.0
-78,-164,73,0.0
-86,-182,79,0.0
-93,-201,84,0.0
-94,-207,84,0.0
-104,-231,91,0.0
-104,-233,89,0.0
-130,-295,108,0.0
-145,-333,118,0.0
-138,-323,111,0.0
-136,-321,106,0.0
-139,-331,106,0.0
-129,-312,96,0.0
-127,-313,93,0.0
-124,-307,87,0.0
-125,-313,85,0.0
-123,-314,81,0.0
-122,-313,77,0.0
-121,-316,74,0.0
-122,-324,73,0.0
-117,-313,67,0.0
-118,-322,65,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-22508,45025,38765,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-18517,31649,32503,0.0
-18727,31363,32934,0.0
0,0,0,0.0
-18239,29316,32193,0.0
-18001,28338,31827,0.0
0,0,0,0.0
-18317,27641,32485,0.0
-17615,26017,31284,0.0
