//X,Y,Z,Classification
0,0,0,0.0
0,0,0,0.0
-23580,47044,39310,0.0
-23399,45805,39126,0.0
-23149,44456,38818,0.0
-22934,43202,38563,0.0
-22726,41993,38318,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-19172,32743,32637,0.0
-19208,32152,32769,0.0
-18974,31126,32437,0.0
-19048,30619,32630,0.0
-18666,29393,32034,0.0
-18601,28689,31978,0.0
-18552,28021,31949,0.0
-18444,27277,31816,0.0
-18495,26775,31953,0.0
-17984,25478,31113,0.0
-18009,24962,31200,0.0
-17974,24371,31179,0.0
-17758,23547,30845,0.0
-17801,23077,30955,0.0
-18015,22825,31358,0.0
-18239,22579,31781,0.0
-17431,21077,30401,0.0
-17345,20479,30278,0.0
0,0,0,0.0
-17208,19351,30087,0.0
-17347,19025,30347,0.0
-17228,18423,30160,0.0
-17689,18435,30984,0.0
-17685,17952,30991,0.0
-19225,19000,33704,0.0
-19136,18404,33559,0.0
-19119,17885,33540,0.0
-19015,17290,33366,0.0
-18966,16754,33287,0.0
-18887,16197,33151,0.0
-18847,15682,33083,0.0
-18770,15143,32950,0.0
-18731,14640,32883,0.0
-18622,14089,32687,0.0
-18582,13598,32611,0.0
-18532,13105,32518,0.0
-18448,12594,32364,0.0
-18391,12108,32252,0.0
-18376,11654,32216,0.0
-18412,11235,32266,0.0
0,0,0,0.0
-18302,10297,32042,0.0
0,0,0,0.0
0,0,0,0.0
-17970,8847,31403,0.0
-18124,8503,31651,0.0
-18394,8206,32098,0.0
-13883,5875,24208,0.0
-13866,5551,24156,0.0
-13828,5222,24068,0.0
-13816,4905,24024,0.0
-13787,4586,23950,0.0
-13746,4265,23854,0.0
-13736,3956,23811,0.0
-13702,3642,23725,0.0
-13673,3333,23646,0.0
-13678,3034,23624,0.0
-13649,2728,23544,0.0
-13641,2429,23497,0.0
-13609,2128,23409,0.0
-13590,1831,23344,0.0
-13564,1536,23263,0.0
-13556,1243,23213,0.0
-13550,953,23166,0.0
-13532,663,23099,0.0
-13510,374,23021,0.0
-13501,87,22965,0.0
-13498,-197,22919,0.0
-13481,-481,22848,0.0
-13470,-764,22786,0.0
-13448,-1044,22703,0.0
-13447,-1326,22656,0.0
-14038,-1677,23602,0.0
-14267,-2002,23938,0.0
-14250,-2296,23857,0.0
-14281,-2596,23854,0.0
-14236,-2883,23724,0.0
-14223,-3175,23649,0.0
-14210,-3465,23571,0.0
-14238,-3765,23559,0.0
-14175,-4040,23396,0.0
-14249,-4355,23458,0.0
-14188,-4627,23297,0.0
-14186,-4917,23231,0.0
-14188,-5208,23171,0.0
-14160,-5488,23060,0.0
-14163,-5778,23000,0.0
-14234,-6097,23047,0.0
-14211,-6377,22942,0.0
-14223,-6673,22890,0.0
-14269,-6985,22892,0.0
-14267,-7276,22817,0.0
-14246,-7556,22710,0.0
-14264,-7857,22663,0.0
-14266,-8149,22590,0.0
-14300,-8461,22566,0.0
-14308,-8757,22499,0.0
-14295,-9041,22397,0.0
-14345,-9366,22395,0.0
-14403,-9698,22399,0.0
-14387,-9982,22289,0.0
-14405,-10289,22230,0.0
-14410,-10588,22148,0.0
-14436,-10904,22099,0.0
-14477,-11232,22070,0.0
-14501,-11549,22013,0.0
-14520,-11864,21948,0.0
-14523,-12166,21856,0.0
-14542,-12483,21786,0.0
-14575,-12813,21735,0.0
-14606,-13144,21679,0.0
-14634,-13472,21615,0.0
-14651,-13794,21536,0.0
-14686,-14134,21480,0.0
-14765,-14520,21485,0.0
-14735,-14799,21330,0.0
-14798,-15174,21308,0.0
-14811,-15500,21211,0.0
-14799,-15801,21077,0.0
-14943,-16273,21163,0.0
-15035,-16693,21169,0.0
-14726,-16665,20612,0.0
-14530,-16755,20216,0.0
-14219,-16703,19662,0.0
-14134,-16908,19421,0.0
-14189,-17282,19372,0.0
-14218,-17627,19284,0.0
-14270,-18003,19224,0.0
-14314,-18373,19151,0.0
-14382,-18779,19108,0.0
-14379,-19092,18966,0.0
-14442,-19498,18910,0.0
-14516,-19923,18865,0.0
-14564,-20316,18781,0.0
-14622,-20727,18707,0.0
-14678,-21140,18627,0.0
-14736,-21560,18547,0.0
-14788,-21976,18455,0.0
-14851,-22412,18372,0.0
-14913,-22853,18287,0.0
-14973,-23293,18192,0.0
-15036,-23745,18099,0.0
-15051,-24124,17942,0.0
0,0,0,0.0
-1071,-1767,1252,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-1002,-1931,1027,0.0
0,0,0,0.0
0,0,0,0.0
-1024,-2054,1003,0.0
-1006,-2046,971,0.0
-1007,-2076,957,0.0
-1001,-2089,934,0.0
-1017,-2151,934,0.0
-84,-181,76,0.0
-82,-181,73,0.0
-97,-216,85,0.0
-111,-249,95,0.0
-148,-335,123,0.0
-158,-364,129,0.0
-153,-357,123,0.0
-151,-355,117,0.0
-146,-349,111,0.0
-142,-344,106,0.0
-139,-339,100,0.0
-134,-330,93,0.0
-135,-341,92,0.0
-132,-336,87,0.0
-128,-329,81,0.0
-130,-338,79,0.0
-135,-356,80,0.0
-131,-353,75,0.0
-132,-357,72,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-22581,45171,38891,0.0
-22419,43993,38717,0.0
-22201,42731,38442,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-21458,38176,37508,0.0
-18671,32561,32706,0.0
-18618,31822,32681,0.0
-18363,30754,32294,0.0
-18499,30355,32595,0.0
-18070,29044,31894,0.0
-18145,28564,32081,0.0
-17988,27726,31852,0.0
