//X,Y,Z,Classification
120.0,-317.0,64.0,0.0
115.0,-300.0,63.0,0.0
114.0,-291.0,65.0,0.0
112.0,-284.0,67.0,0.0
112.0,-280.0,69.0,0.0
113.0,-279.0,72.0,0.0
107.0,-263.0,71.0,0.0
112.0,-271.0,76.0,0.0
113.0,-269.0,78.0,0.0
112.0,-261.0,79.0,0.0
109.0,-254.0,80.0,0.0
114.0,-262.0,86.0,0.0
113.0,-256.0,87.0,0.0
114.0,-255.0,90.0,0.0
114.0,-251.0,92.0,0.0
118.0,-255.0,97.0,0.0
118.0,-252.0,99.0,0.0
122.0,-257.0,104.0,0.0
124.0,-259.0,108.0,0.0
122.0,-250.0,108.0,0.0
123.0,-249.0,111.0,0.0
122.0,-244.0,112.0,0.0
128.0,-252.0,119.0,0.0
125.0,-242.0,117.0,0.0
128.0,-245.0,123.0,0.0
126.0,-240.0,123.0,0.0
128.0,-238.0,126.0,0.0
144.0,-265.0,144.0,0.0
150.0,-272.0,151.0,0.0
147.0,-264.0,151.0,0.0
143.0,-251.0,148.0,0.0
140.0,-242.0,147.0,0.0
130.0,-224.0,139.0,0.0
126.0,-212.0,135.0,0.0
114.0,-191.0,125.0,0.0
118.0,-194.0,130.0,0.0
105.0,-169.0,117.0,0.0
98.0,-157.0,111.0,0.0
99.0,-156.0,113.0,0.0
90.0,-140.0,104.0,0.0
89.0,-135.0,103.0,0.0
89.0,-134.0,105.0,0.0
77.0,-114.0,92.0,0.0
74.0,-107.0,88.0,0.0
64.0,-93.0,78.0,0.0
71.0,-100.0,86.0,0.0
67.0,-92.0,81.0,0.0
66.0,-89.0,81.0,0.0
52.0,-70.0,65.0,0.0
15163.0,-19983.0,18896.0,0.0
15105.0,-19576.0,18964.0,0.0
15057.0,-19189.0,19044.0,0.0
15028.0,-18826.0,19142.0,0.0
14992.0,-18460.0,19232.0,0.0
14922.0,-18056.0,19274.0,0.0
14882.0,-17690.0,19352.0,0.0
14853.0,-17341.0,19441.0,0.0
14819.0,-16991.0,19522.0,0.0
14772.0,-16626.0,19584.0,0.0
