//X,Y,Z,Classification
-24054.0,49834.0,39847.0,0.0
-23829.0,48446.0,39601.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-20379.0,38392.0,34269.0,0.0
-19949.0,36860.0,33635.0,0.0
-19690.0,35681.0,33284.0,0.0
0.0,0.0,0.0,0.0
-19249.0,33534.0,32694.0,0.0
-19328.0,33008.0,32902.0,0.0
-19267.0,32253.0,32871.0,0.0
-19520.0,32021.0,33370.0,0.0
-19306.0,31033.0,33070.0,0.0
-18688.0,29429.0,32073.0,0.0
-18697.0,28838.0,32145.0,0.0
-18442.0,27857.0,31762.0,0.0
0.0,0.0,0.0,0.0
-18468.0,26734.0,31905.0,0.0
-1000.0,1417.0,1731.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-18094.0,23456.0,31463.0,0.0
-18327.0,23221.0,31903.0,0.0
-18304.0,22659.0,31893.0,0.0
-18285.0,22109.0,31891.0,0.0
-19835.0,23419.0,34624.0,0.0
-19748.0,22759.0,34500.0,0.0
-19632.0,22076.0,34322.0,0.0
-19570.0,21464.0,34237.0,0.0
-19486.0,20837.0,34111.0,0.0
-19428.0,20246.0,34028.0,0.0
-19311.0,19602.0,33839.0,0.0
-19262.0,19037.0,33769.0,0.0
-19209.0,18475.0,33689.0,0.0
-19124.0,17890.0,33550.0,0.0
-18974.0,17252.0,33293.0,0.0
-18909.0,16703.0,33186.0,0.0
-18867.0,16180.0,33116.0,0.0
-18802.0,15645.0,33006.0,0.0
-18755.0,15131.0,32924.0,0.0
-18726.0,14636.0,32873.0,0.0
-13614.0,10300.0,23897.0,0.0
-13389.0,9798.0,23497.0,0.0
-13338.0,9432.0,23406.0,0.0
-13300.0,9079.0,23332.0,0.0
-13270.0,8737.0,23272.0,0.0
-13221.0,8384.0,23179.0,0.0
-13189.0,8048.0,23112.0,0.0
-13162.0,7717.0,23054.0,0.0
-13132.0,7388.0,22991.0,0.0
-13084.0,7054.0,22895.0,0.0
-13068.0,6738.0,22852.0,0.0
-13039.0,6419.0,22788.0,0.0
-13003.0,6100.0,22707.0,0.0
-12990.0,5795.0,22669.0,0.0
-12945.0,5478.0,22572.0,0.0
-12936.0,5179.0,22537.0,0.0
-12916.0,4878.0,22481.0,0.0
-12879.0,4573.0,22395.0,0.0
-12854.0,4275.0,22328.0,0.0
-12844.0,3985.0,22290.0,0.0
-12810.0,3689.0,22205.0,0.0
-12785.0,3399.0,22136.0,0.0
-12761.0,3111.0,22067.0,0.0
-12763.0,2830.0,22044.0,0.0
-12722.0,2543.0,21944.0,0.0
-12706.0,2263.0,21888.0,0.0
-12703.0,1986.0,21851.0,0.0
-12669.0,1707.0,21762.0,0.0
-12662.0,1433.0,21717.0,0.0
-12648.0,1160.0,21659.0,0.0
-12636.0,888.0,21603.0,0.0
-12613.0,618.0,21528.0,0.0
