//X,Y,Z,Classification
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-23318,45645,38990,0.0
0,0,0,0.0
-22914,43166,38531,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-19397,33125,33020,0.0
0,0,0,0.0
-19198,31494,32821,0.0
0,0,0,0.0
0,0,0,0.0
-18705,28850,32159,0.0
-18732,28294,32260,0.0
-18512,27375,31932,0.0
-18082,26175,31238,0.0
-18153,25717,31406,0.0
-18088,25073,31338,0.0
-17817,24158,30907,0.0
-17979,23840,31228,0.0
-17902,23207,31129,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-17203,20312,30030,0.0
-17350,19996,30312,0.0
-17625,19820,30815,0.0
-17779,19500,31105,0.0
-17774,19006,31115,0.0
-19306,20119,33815,0.0
-19283,19574,33791,0.0
-19210,18986,33677,0.0
-19123,18391,33538,0.0
-19059,17828,33435,0.0
-19013,17288,33363,0.0
-18921,16713,33206,0.0
-18865,16179,33113,0.0
-18840,15676,33072,0.0
0,0,0,0.0
0,0,0,0.0
-18684,14136,32797,0.0
-18530,13560,32521,0.0
-18519,13096,32494,0.0
-18443,12590,32353,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-18050,9729,31584,0.0
-18077,9320,31610,0.0
-18529,9121,32380,0.0
-18984,8906,33152,0.0
-15675,6992,27354,0.0
-15630,6614,27253,0.0
-15600,6246,27177,0.0
-15578,5884,27113,0.0
-15540,5518,27023,0.0
-15508,5158,26939,0.0
-15474,4801,26852,0.0
-15440,4446,26763,0.0
-15415,4097,26690,0.0
-15378,3748,26592,0.0
-15359,3406,26528,0.0
-15333,3065,26448,0.0
-15309,2726,26371,0.0
-15291,2391,26302,0.0
-15267,2057,26223,0.0
-15229,1724,26119,0.0
-15223,1396,26069,0.0
-15199,1069,25987,0.0
-15168,743,25889,0.0
-15160,420,25831,0.0
-15127,98,25731,0.0
-15125,-221,25680,0.0
-16193,-578,27444,0.0
-16258,-922,27501,0.0
-15725,-1222,26547,2.0
0,0,0,0.0
-15993,-1911,26889,2.0
-15916,-2233,26704,2.0
-15898,-2561,26615,2.0
-15849,-2882,26475,2.0
-15952,-3232,26585,2.0
-15973,-3565,26558,2.0
-15953,-3890,26460,2.0
0,0,0,0.0
-15930,-4541,26293,2.0
0,0,0,0.0
-15944,-5199,26180,2.0
-15925,-5520,26079,2.0
-15898,-5836,25964,2.0
-15791,-6120,25717,2.0
-15898,-6486,25817,2.0
-16045,-6873,25979,2.0
-15914,-7142,25689,2.0
-15951,-7484,25671,2.0
-15911,-7790,25528,2.0
-15910,-8115,25446,2.0
-15950,-8460,25426,2.0
-15918,-8768,25290,2.0
-15947,-9109,25250,2.0
-15907,-9411,25102,2.0
-15958,-9766,25093,2.0
-15938,-10080,24973,2.0
-15896,-10378,24815,2.0
-15968,-10752,24834,2.0
-16000,-11100,24787,2.0
-16037,-11455,24748,2.0
-16075,-11811,24708,2.0
-16011,-12093,24510,2.0
-16070,-12468,24500,2.0
-16096,-12819,24433,2.0
-16082,-13140,24309,2.0
-16140,-13521,24288,2.0
-16217,-13921,24295,2.0
-16210,-14251,24174,2.0
-16213,-14589,24063,2.0
-16296,-15004,24071,2.0
-16231,-15281,23858,2.0
-16294,-15682,23833,2.0
-16347,-16074,23787,2.0
-16207,-16278,23461,0.0
-16044,-16453,23104,0.0
-17108,-17905,24502,0.0
-17084,-18242,24332,0.0
-15482,-16861,21927,0.0
-15540,-17254,21880,0.0
-15559,-17608,21780,0.0
-15607,-17998,21716,0.0
-15632,-18363,21616,0.0
-15688,-18767,21556,0.0
-15719,-19146,21461,0.0
-15758,-19536,21372,0.0
-15827,-19969,21323,0.0
-15853,-20349,21211,0.0
-15895,-20752,21117,0.0
-15937,-21162,21022,0.0
-15992,-21591,20939,0.0
-16063,-22047,20875,0.0
-16103,-22463,20765,0.0
-16142,-22881,20652,0.0
-16211,-23348,20574,0.0
-16259,-23788,20463,0.0
-16312,-24240,20356,0.0
-1064,-1606,1316,0.0
0,0,0,0.0
-1049,-1632,1275,0.0
-1042,-1647,1255,0.0
-1070,-1717,1277,0.0
-1019,-1657,1203,0.0
-998,-1648,1166,0.0
-1040,-1743,1204,0.0
-1026,-1744,1175,0.0
-1019,-1756,1154,0.0
-1023,-1789,1145,0.0
-1034,-1834,1144,0.0
-1006,-1810,1101,0.0
-1027,-1874,1110,0.0
-1008,-1865,1076,0.0
-987,-1850,1039,0.0
-1001,-1903,1040,0.0
-1017,-1959,1042,0.0
-981,-1915,991,0.0
-981,-1940,976,0.0
-68,-139,68,0.0
-77,-159,75,0.0
-88,-181,84,0.0
-89,-186,83,0.0
-85,-181,78,0.0
-93,-200,83,0.0
-98,-214,87,0.0
-95,-210,82,0.0
-108,-242,92,0.0
-136,-309,114,0.0
-144,-329,117,0.0
-140,-326,112,0.0
-137,-323,107,0.0
-142,-338,108,0.0
-131,-316,97,0.0
-127,-313,92,0.0
-124,-307,87,0.0
-125,-314,85,0.0
-123,-313,81,0.0
-121,-312,78,0.0
-124,-323,76,0.0
-122,-324,73,0.0
-121,-324,69,0.0
-120,-327,66,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-18765,32724,32870,0.0
-18503,31625,32478,0.0
-18654,31242,32807,0.0
0,0,0,0.0
-18282,29385,32269,0.0
0,0,0,0.0
0,0,0,0.0
-18219,27493,32311,0.0
-17573,25956,31211,0.0
-17689,25567,31460,0.0
