//X,Y,Z,Classification
0,0,0,0.0
-23306,47384,38733,0.0
-23440,46765,39077,0.0
-23393,45793,39116,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-19380,33763,32917,0.0
-19372,33084,32978,0.0
-19080,31939,32551,0.0
-19195,31490,32816,0.0
0,0,0,0.0
-18817,29630,32292,0.0
-18453,28462,31725,0.0
-18713,28265,32227,0.0
-18847,27872,32510,0.0
-18161,26290,31374,0.0
-18220,25813,31523,0.0
-18010,24964,31202,0.0
-18441,25004,31990,0.0
-18107,24009,31449,0.0
-17724,22977,30821,0.0
-17594,22293,30628,0.0
-17635,21832,30730,0.0
-17478,21134,30483,0.0
0,0,0,0.0
-17620,20307,30783,0.0
-17615,19808,30796,0.0
-17742,19459,31039,0.0
-17792,19025,31145,0.0
0,0,0,0.0
-19349,19641,33906,0.0
-19207,18982,33672,0.0
-19173,18439,33624,0.0
-19111,17877,33527,0.0
-19005,17281,33349,0.0
-18974,16762,33301,0.0
0,0,0,0.0
-18813,15654,33025,0.0
0,0,0,0.0
-18726,14636,32872,0.0
0,0,0,0.0
-18620,13625,32679,0.0
-18510,13090,32479,0.0
-18513,12638,32477,0.0
-18442,12141,32343,0.0
-12538,7951,21982,0.0
-12495,7624,21896,0.0
-12466,7310,21838,0.0
-12435,6996,21772,0.0
-12415,6693,21725,0.0
-12374,6380,21638,0.0
-12339,6075,21564,0.0
-12307,5773,21493,0.0
-12288,5481,21445,0.0
-12244,5181,21350,0.0
-12222,4893,21292,0.0
-12194,4606,21225,0.0
-12178,4325,21177,0.0
-12149,4041,21104,0.0
-12122,3761,21036,0.0
-12088,3482,20955,0.0
-12065,3207,20890,0.0
-12060,2940,20855,0.0
-12017,2665,20755,0.0
-11989,2397,20680,0.0
-11987,2135,20649,0.0
-11963,1870,20577,0.0
-11938,1609,20506,0.0
-11919,1349,20442,0.0
-11901,1091,20380,0.0
-11883,835,20317,0.0
-11875,581,20269,0.0
-12163,337,20725,0.0
-12550,81,21348,0.0
-13375,-196,22708,0.0
-24498,-875,41517,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-24404,-3425,40943,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-24335,-8933,39742,0.0
-24369,-9444,39684,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-24749,-22786,36557,0.0
-24683,-23240,36281,0.0
0,0,0,0.0
-24218,-23816,35242,0.0
-24037,-24142,34795,0.0
-23837,-24443,34324,0.0
-23624,-24724,33833,0.0
-23424,-25010,33361,0.0
-13818,-15048,19570,0.0
-13414,-14894,18888,0.0
-13049,-14767,18266,0.0
-12845,-14813,17872,0.0
-12510,-14695,17298,0.0
-12273,-14683,16865,0.0
-12275,-14951,16760,0.0
-12321,-15274,16710,0.0
-12349,-15580,16637,0.0
-12369,-15877,16549,0.0
-12414,-16209,16493,0.0
-12442,-16522,16412,0.0
-12479,-16848,16339,0.0
-12522,-17187,16273,0.0
-12564,-17527,16202,0.0
-12592,-17850,16111,0.0
-12646,-18213,16049,0.0
-12689,-18564,15969,0.0
-12726,-18911,15882,0.0
-12793,-19306,15827,0.0
-12828,-19658,15731,0.0
-12878,-20035,15647,0.0
-12935,-20427,15570,0.0
-12987,-20816,15484,0.0
-13007,-21159,15356,0.0
-13077,-21585,15283,0.0
-13137,-22001,15195,0.0
-13115,-22282,15007,0.0
-1036,-1787,1174,0.0
-1030,-1800,1153,0.0
0,0,0,0.0
0,0,0,0.0
-1032,-1882,1115,0.0
-1040,-1923,1110,0.0
-1027,-1927,1082,0.0
-1013,-1923,1052,0.0
-1019,-1962,1044,0.0
-1026,-2005,1037,0.0
-999,-1977,995,0.0
-982,-1969,962,0.0
-1011,-2054,976,0.0
-984,-2028,935,0.0
-84,-177,79,0.0
-88,-188,81,0.0
-97,-209,87,0.0
-103,-227,92,0.0
-106,-233,92,0.0
-116,-260,100,0.0
-146,-331,122,0.0
-149,-343,122,0.0
-149,-345,118,0.0
-144,-337,112,0.0
-143,-342,109,0.0
-141,-341,105,0.0
-136,-333,98,0.0
-131,-326,92,0.0
-132,-332,89,0.0
-132,-336,87,0.0
-129,-331,82,0.0
-131,-343,81,0.0
-132,-351,79,0.0
-127,-340,72,0.0
-130,-354,71,0.0
-22476,47603,38369,0.0
-22657,47086,38796,0.0
-22811,46514,39176,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-18801,34122,32792,0.0
-18872,33576,32988,0.0
-18626,32484,32629,0.0
-19081,32612,33491,0.0
-18822,31523,33102,0.0
0,0,0,0.0
-18236,29311,32187,0.0
-18339,28869,32423,0.0
0,0,0,0.0
-17640,26620,31284,0.0
-17718,26170,31468,0.0
-17653,25515,31395,0.0
-17583,24862,31309,0.0
-17637,24393,31443,0.0
-17508,23677,31248,0.0
-17107,22616,30565,0.0
-17137,22141,30649,0.0
-17130,21623,30666,0.0
0,0,0,0.0
-17047,20518,30565,0.0
-17196,20201,30855,0.0
-17336,19869,31128,0.0
-17328,19369,31131,0.0
-17306,18858,31108,0.0
-18871,20038,33939,0.0
-18778,19421,33785,0.0
0,0,0,0.0
-18694,18313,33654,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-18315,15041,32995,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-17996,12948,32398,0.0
-18010,12507,32412,0.0
-17982,12041,32352,0.0
-12212,7876,21963,0.0
-12183,7559,21901,0.0
-12151,7243,21831,0.0
-12119,6931,21765,0.0
-12100,6629,21716,0.0
-12056,6316,21622,0.0
