//X,Y,Z,Classification
0.0,0.0,0.0,0.0
-23255.0,47281.0,38649.0,0.0
-23384.0,46655.0,38984.0,0.0
-23326.0,45660.0,39002.0,0.0
-23131.0,44422.0,38789.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-19393.0,33786.0,32940.0,0.0
-19302.0,32965.0,32859.0,0.0
-19297.0,32302.0,32921.0,0.0
-19314.0,31685.0,33020.0,0.0
-18723.0,30094.0,32070.0,0.0
-18763.0,29545.0,32199.0,0.0
-18671.0,28797.0,32099.0,0.0
-18871.0,28505.0,32500.0,0.0
-18840.0,27862.0,32499.0,0.0
-18129.0,26244.0,31320.0,0.0
-18199.0,25782.0,31486.0,0.0
-18010.0,24964.0,31202.0,0.0
-18238.0,24728.0,31638.0,0.0
-18089.0,23985.0,31417.0,0.0
-17633.0,22858.0,30660.0,0.0
0.0,0.0,0.0,0.0
-1048.0,1298.0,1827.0,0.0
-17443.0,21092.0,30422.0,0.0
-17568.0,20743.0,30666.0,0.0
-17581.0,20262.0,30714.0,0.0
-17805.0,20022.0,31128.0,0.0
-17754.0,19473.0,31061.0,0.0
-17772.0,19004.0,31110.0,0.0
-19365.0,20181.0,33919.0,0.0
-19275.0,19565.0,33775.0,0.0
-19213.0,18988.0,33682.0,0.0
-19163.0,18430.0,33607.0,0.0
-19073.0,17842.0,33459.0,0.0
-18960.0,17240.0,33269.0,0.0
-18933.0,16725.0,33228.0,0.0
-18840.0,16157.0,33069.0,0.0
-18779.0,15626.0,32965.0,0.0
-18727.0,15107.0,32874.0,0.0
-18674.0,14594.0,32780.0,0.0
-18588.0,14063.0,32627.0,0.0
-18589.0,13603.0,32625.0,0.0
-18465.0,13057.0,32400.0,0.0
-18508.0,12635.0,32468.0,0.0
0.0,0.0,0.0,0.0
-18250.0,11574.0,31995.0,0.0
-13402.0,8177.0,23485.0,0.0
-13445.0,7883.0,23551.0,0.0
-13460.0,7573.0,23565.0,0.0
