//X,Y,Z,Classification
-24020.0,49762.0,39790.0,0.0
-23859.0,48510.0,39651.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-19912.0,36792.0,33572.0,0.0
-19900.0,36061.0,33639.0,0.0
-19888.0,35339.0,33701.0,0.0
-19242.0,33522.0,32682.0,0.0
-19314.0,32986.0,32880.0,0.0
-19233.0,32195.0,32813.0,0.0
-19240.0,31561.0,32891.0,0.0
-19260.0,30959.0,32992.0,0.0
-18667.0,29395.0,32036.0,0.0
-18666.0,28790.0,32090.0,0.0
-18639.0,28154.0,32100.0,0.0
-18504.0,27365.0,31918.0,0.0
-18734.0,27120.0,32365.0,0.0
0.0,0.0,0.0,0.0
-962.0,1335.0,1669.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-18078.0,23435.0,31436.0,0.0
-18030.0,22845.0,31386.0,0.0
-18207.0,22540.0,31726.0,0.0
-19847.0,23998.0,34615.0,0.0
-19782.0,23357.0,34532.0,0.0
-1011.0,1165.0,1765.0,0.0
-19592.0,22032.0,34254.0,0.0
-19541.0,21432.0,34186.0,0.0
-19504.0,20856.0,34142.0,0.0
-19381.0,20197.0,33947.0,0.0
-19338.0,19630.0,33887.0,0.0
-19267.0,19042.0,33778.0,0.0
0.0,0.0,0.0,0.0
-19120.0,17885.0,33542.0,0.0
0.0,0.0,0.0,0.0
-18944.0,16734.0,33248.0,0.0
-18872.0,16186.0,33127.0,0.0
-18878.0,15708.0,33139.0,0.0
0.0,0.0,0.0,0.0
-18672.0,14594.0,32779.0,0.0
-18735.0,14175.0,32885.0,0.0
-18616.0,13623.0,32671.0,0.0
-18410.0,13018.0,32304.0,0.0
-15554.0,10618.0,27287.0,0.0
-15041.0,9902.0,26377.0,0.0
-14999.0,9512.0,26294.0,0.0
-14954.0,9125.0,26206.0,0.0
-14916.0,8746.0,26128.0,0.0
-14886.0,8375.0,26061.0,0.0
-14847.0,8003.0,25980.0,0.0
-14803.0,7633.0,25887.0,0.0
-14763.0,7268.0,25799.0,0.0
-14727.0,6909.0,25718.0,0.0
-14697.0,6556.0,25648.0,0.0
-14663.0,6205.0,25566.0,0.0
-14634.0,5859.0,25496.0,0.0
-14594.0,5511.0,25402.0,0.0
-14573.0,5174.0,25341.0,0.0
-14528.0,4833.0,25237.0,0.0
-14489.0,4495.0,25142.0,0.0
-14481.0,4170.0,25101.0,0.0
-14447.0,3840.0,25014.0,0.0
-14430.0,3517.0,24954.0,0.0
-14410.0,3195.0,24889.0,0.0
-14373.0,2874.0,24793.0,0.0
-14344.0,2555.0,24708.0,0.0
-14342.0,2243.0,24670.0,0.0
-14315.0,1929.0,24588.0,0.0
-14305.0,1619.0,24533.0,0.0
-14571.0,1336.0,24952.0,0.0
-15080.0,1060.0,25782.0,0.0
-14963.0,732.0,25541.0,0.0
-15324.0,425.0,26112.0,0.0
-16137.0,105.0,27449.0,0.0
-18767.0,-274.0,31864.0,2.0
-18859.0,-673.0,31961.0,2.0
-18901.0,-1072.0,31971.0,2.0
-19024.0,-1478.0,32115.0,2.0
-19008.0,-1874.0,32026.0,2.0
-19115.0,-2284.0,32139.0,2.0
-19228.0,-2698.0,32260.0,2.0
-19453.0,-3134.0,32567.0,2.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-19343.0,-4717.0,32085.0,2.0
-19185.0,-5074.0,31744.0,2.0
-19078.0,-5438.0,31488.0,2.0
-19050.0,-5821.0,31360.0,2.0
-19049.0,-6212.0,31277.0,2.0
-19064.0,-6608.0,31219.0,2.0
-19018.0,-6981.0,31058.0,2.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-19240.0,-8242.0,31152.0,2.0
0.0,0.0,0.0,0.0
