//X,Y,Z,Classification
0,0,0,0.0
-23270,47311,38673,0.0
-23427,46738,39054,0.0
-23378,45762,39089,0.0
0,0,0,0.0
-22879,43100,38472,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-19360,33728,32884,0.0
-19344,33036,32930,0.0
-19094,31962,32575,0.0
-19262,31599,32930,0.0
0,0,0,0.0
-18747,29521,32172,0.0
-18436,28435,31696,0.0
-18530,27988,31912,0.0
-18815,27826,32456,0.0
-18142,26262,31341,0.0
-18188,25767,31468,0.0
-17986,24932,31161,0.0
-17919,24297,31085,0.0
-18161,24080,31542,0.0
-18389,23838,31976,0.0
0,0,0,0.0
-17488,21649,30472,0.0
-17383,21019,30318,0.0
0,0,0,0.0
-17609,20295,30765,0.0
-17692,19894,30930,0.0
-17809,19533,31158,0.0
-17776,19008,31118,0.0
-19349,20164,33890,0.0
0,0,0,0.0
-19211,18988,33681,0.0
0,0,0,0.0
-19099,17866,33506,0.0
0,0,0,0.0
-18956,16744,33268,0.0
-18871,16184,33124,0.0
-18845,15681,33081,0.0
-18775,15147,32960,0.0
0,0,0,0.0
0,0,0,0.0
-18624,13628,32684,0.0
-18511,13090,32482,0.0
-18460,12603,32385,0.0
-12355,8133,21667,0.0
-12312,7808,21586,0.0
-12296,7503,21548,0.0
-12258,7187,21472,0.0
-12232,6881,21414,0.0
-12208,6580,21361,0.0
-12170,6275,21281,0.0
-12138,5976,21214,0.0
-12115,5684,21158,0.0
-12090,5393,21098,0.0
-12024,5088,20964,0.0
-12034,4818,20966,0.0
-12002,4532,20890,0.0
-11972,4251,20817,0.0
-11958,3977,20773,0.0
-11929,3701,20700,0.0
-11899,3427,20626,0.0
-11883,3159,20576,0.0
-11857,2890,20506,0.0
-11842,2626,20452,0.0
-11808,2360,20368,0.0
-11796,2101,20318,0.0
-11776,1841,20256,0.0
-11770,1586,20218,0.0
-11740,1328,20135,0.0
-11739,1077,20104,0.0
-11715,823,20030,0.0
-11707,573,19982,0.0
-12193,337,20778,0.0
-12505,81,21270,0.0
-13268,-194,22528,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-24278,-2394,40904,0.0
-24240,-2897,40754,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
